ReadId	HostTopHit	HostLCAHit	CARDHit	CARDGroup	PercentID	Length	Distance
ab4d4dae-b6ca-43ca-917a-b9ea48b6f178	Enterobacter cloacae	Enterobacter cloacae	ARO:3000516|emrR	emrR	79.18	389	1727
88b26a17-c557-4b40-8bf2-1df1979591ce	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	86.08	431	1715
eacf9275-396a-4b88-b980-fbbbfe19b03a	Enterobacter cloacae	Enterobacter cloacae	ARO:3000378|mexB	group mex-sme-1	76.3	270	605
9f0bf21d-3357-4b65-bd50-55315e5af285	Enterococcus faecalis	Enterococcus	ARO:3003551|emeA	group bmr-eme-1	86.67	240	315
95362b22-8194-4295-aa85-e44b5281433e	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	83.58	134	360
56ad4441-ea4e-4f5b-a7d8-abc29f44c9f2	Enterobacter cloacae	Enterobacter cloacae	ARO:3003830|aminocoumarin	alaS	71.79	1198	928
eb81e35a-a89d-44a6-b511-5c23ba3be200	Enterobacter cloacae	Enterobacter cloacae	ARO:3000831|cpxR	cpxR	75.81	616	713
f9ed9409-c4ac-41d4-909a-4c9b05b7965e	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	90.83	894	945
93817556-55d5-4cf0-9708-8a5b4a2e97ca	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	86.05	681	875
2a12d450-7bb0-43ff-94b9-6b33fc351a8d	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	87.28	464	168
e7a5ee68-9551-44b7-b576-040c50773ee4	Enterobacter cloacae	Enterobacter cloacae	ARO:3000074|emrB	emrB	80.12	1152	281
813b78aa-9691-4572-83e2-f04b7a6feb0c	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	83.3	1138	649
abc27985-629b-4861-9cb3-00c465b66422	Enterobacter cloacae	Enterobacter cloacae	ARO:3003923|oqxB	group oqx-mex-amr-1	83.04	1846	317
fee7b215-cde0-4057-afdd-75abe057b46b	Enterobacter cloacae	Enterobacter cloacae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	72.92	192	754
8f4c4ec3-e844-4835-8215-6d31de546d05	Enterobacter cloacae	Enterobacter cloacae	ARO:3003699|mexQ	group mex-acr-1	76.7	206	1757
3c0b3e85-f304-4dad-8030-30674fea0c07	Enterobacter cloacae	Enterobacter cloacae	ARO:3000502|acrF	group ceo-ade-acr-1	70.05	1252	360
673b53d2-df94-4258-9ba5-e8707a9dc454	Enterobacter cloacae	Enterobacter cloacae	ARO:3000794|mdtC	group mdt-mex-sme-1	78.97	994	59
4f2147e4-54ac-4794-88a1-e0062ab48502	Enterobacter cloacae	Enterobacter cloacae	ARO:3000207|acrA	group acr-sme-1	80.02	981	569
fad1cbe8-6a16-473a-bd5e-03bf823f9128	Enterobacter cloacae	Enterobacter cloacae	ARO:3003830|aminocoumarin	alaS	80.56	571	71
19863248-0c94-46d9-b47e-17a7eff9b89b	Enterobacter cloacae	Enterobacter cloacae	ARO:3000518|CRP	CRP	76.63	646	451
4a6df94d-2f0f-468f-baf1-3edaea14111d	Enterobacter cloacae	Enterobacter cloacae	ARO:3000207|acrA	group acr-sme-1	75.34	730	139
3cf4b3aa-3ec5-4c85-998d-a1adba583564	Enterobacter cloacae	Enterobacter cloacae	ARO:3001830|ACT-7	group CMY-LAT-CFE-ACT-MIR-1	89.61	693	426
3cf4b3aa-3ec5-4c85-998d-a1adba583564	Enterobacter cloacae	Enterobacter cloacae	ARO:3001835|ACT-13	group CMY-LAT-CFE-ACT-MIR-1	80.46	696	424
51eb719d-a46f-4a39-8296-47440423b9cc	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	80.13	795	456
d2672dc7-9169-48f3-bf3c-f7fad231db4b	Enterobacter cloacae	Enterobacter cloacae	ARO:3000516|emrR	emrR	80.36	224	1142
96ed2db9-787f-439c-86bd-5f212a780596	Enterobacter cloacae	Enterobacter cloacae	ARO:3000676|H-NS	H-NS	81.44	388	555
40e6601b-b8a5-47da-89b5-a8cf14aa443d	Enterobacter cloacae	Enterobacter cloacae	ARO:3003052|smeB	group mdt-mex-sme-1	76.21	206	635
d87de989-8812-4a9e-b7fb-b35ff1721361	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	85.32	1349	141
9ae04c0e-0698-4ec8-bfc7-f81b5d9e7e03	Enterobacter cloacae	Enterobacter cloacae	ARO:3001329|mdtG	mdtG	71.92	1193	183
3b188190-c84d-4998-9e12-47c4f0daab23	Enterobacter cloacae	Enterobacter cloacae	ARO:3003922|oqxA	group oqx-mex-1	82.35	459	366
02b911f0-96f3-43e8-bf8f-be1aae5620ab	Enterobacter cloacae	Enterobacter cloacae	ARO:3000518|CRP	CRP	85.54	249	1136
8ff0da3b-babc-423c-9d88-0d4d8f1e96e1	Enterobacter cloacae	Enterobacter cloacae	ARO:3001847|ACT-27	group CMY-LAT-CFE-ACT-MIR-1	86.31	840	1419
8dcb6bea-f718-4473-ab70-511ef5ed9e50	Enterobacter cloacae	Enterobacter cloacae	ARO:3001847|ACT-27	group CMY-LAT-CFE-ACT-MIR-1	86.08	668	759
04dada90-e390-43f5-8d03-69f7a9b890d0	Enterobacter cloacae	Enterobacter cloacae	ARO:3001328|mdfA	group mdt-mdf-1	74.6	567	151
a667db4c-91a2-407a-85a1-e79be632aef9	Enterobacter cloacae	Enterobacter cloacae	ARO:3000516|emrR	emrR	77.62	420	1541
f0dbc62f-f25a-457c-88b0-c01b8c50c264	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	90.17	590	1120
82975174-7bde-43ca-ae07-a366167ceb5e	Enterobacter cloacae	Enterobacter cloacae	ARO:3003922|oqxA	group oqx-mex-1	80.39	561	94
0c24ee70-b1ab-4f09-93ac-ed4517ef95c6	Enterobacter cloacae	Enterobacter cloacae	ARO:3001830|ACT-7	group CMY-LAT-CFE-ACT-MIR-1	87.18	850	440
68f963a6-6f81-4bd5-b32e-23dc8f354d18	Enterobacter cloacae	Enterobacter cloacae	ARO:3000074|emrB	emrB	73.96	772	762
cbd94876-73a6-400c-8f3c-e5c0d795579c	Enterobacter cloacae	Enterobacter cloacae	ARO:3000676|H-NS	H-NS	81.75	263	297
34e27f72-61ec-49ba-b98f-cd82697fe666	Enterobacter cloacae	Enterobacter cloacae	ARO:3001328|mdfA	group mdt-mdf-1	73.59	1079	894
f9f76a9d-3bf6-4fd1-a939-d52d8c70e381	Enterobacter cloacae	Enterobacter cloacae	ARO:3000207|acrA	group acr-sme-1	83.7	319	672
b734b342-48be-460e-a086-1f08baca0d1b	Enterobacter cloacae	Enterobacter cloacae	ARO:3001328|mdfA	group mdt-mdf-1	72.73	1078	855
11e16b29-62b8-4fb1-9da0-5d689f43e7bf	Enterobacter cloacae	Enterobacter cloacae	ARO:3000074|emrB	emrB	80.25	1129	480
cdd88177-8b12-4123-a471-d305a5ec4a41	Enterobacter cloacae	Enterobacter cloacae	ARO:3000024|patA	patA	79.12	661	332
a82c14aa-6a55-4502-8809-0340464f6487	Enterobacter cloacae	Enterobacter	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	77.91	249	66
7b7873b0-6280-4194-9166-9f1505bd8a6a	Enterobacter cloacae	Enterobacter cloacae	ARO:3000518|CRP	CRP	85.0	240	870
892419b2-b73b-417b-ae47-9ba2c61af2f2	Enterobacter cloacae	Enterobacter cloacae	ARO:3000024|patA	patA	74.36	1373	408
e347cfed-4e1a-4df4-8fbc-567e30eece5d	Enterobacter cloacae	Enterobacter cloacae	ARO:3001841|ACT-20	group CMY-LAT-CFE-ACT-MIR-1	94.48	163	1161
3e446090-0740-4f9e-84cb-f64f340b2b93	Enterobacter cloacae	Enterobacter cloacae	ARO:3003830|aminocoumarin	alaS	77.4	876	144
0f2d87bb-42df-484c-9b6b-4c9fb10b15a5	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	77.59	241	1455
bb402264-f0dd-450f-a713-def0d2210a07	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	91.09	887	2325
42d724bd-72a4-4679-b71f-66654fb9df3b	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	83.94	741	986
7eb7c099-3079-41e3-8b9a-ed2b40083767	Enterobacter cloacae	Enterobacter cloacae	ARO:3000074|emrB	emrB	80.2	303	406
40274626-3298-42e5-b1f0-fe296e7dde61	Enterobacter cloacae	Enterobacter cloacae	ARO:3001847|ACT-27	group CMY-LAT-CFE-ACT-MIR-1	89.01	573	310
921b1508-aba4-4785-8141-f56e148f9901	Enterobacter cloacae	Enterobacter cloacae	ARO:3000024|patA	patA	79.35	1424	518
6c498d0d-19a9-449d-933a-acfbf4696ffd	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	92.28	272	347
04c9220b-d30e-4c69-b912-31c322043a02	Enterobacter cloacae	Enterobacter cloacae	ARO:3003830|aminocoumarin	alaS	81.3	615	95
817dbb1f-ff55-4662-9a6f-c4527aa34e4d	Bifidobacterium longum	Bifidobacterium longum	ARO:3003318|Streptomyces	Streptomyces	73.54	684	224
7e3ca015-5728-4fcf-b856-7c10861f8bd4	Enterobacter cloacae	Enterobacter cloacae	ARO:3000518|CRP	CRP	80.18	651	277
f610f670-9ea4-48ea-8b4f-4ded4c579c56	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	94.12	884	468
c5f0ca91-0051-4a15-a3c6-eb9c19a0a3de	Enterobacter cloacae	Enterobacter cloacae	ARO:3000378|mexB	group mex-sme-1	75.32	158	1368
dfe2f9b8-b7fc-4abd-b449-4daf3523a76f	Enterobacter cloacae	Enterobacter cloacae	ARO:3000516|emrR	emrR	76.19	189	354
999a2f97-a9e1-4d55-9fb4-8bc9991c8b06	Enterobacter cloacae	Enterobacter cloacae	ARO:3001847|ACT-27	group CMY-LAT-CFE-ACT-MIR-1	82.06	758	65
485f9920-0aab-4da3-a793-b28569dd0388	Enterobacter asburiae	Enterobacter cloacae	ARO:3001328|mdfA	group mdt-mdf-1	76.97	178	160
52780a08-4745-4498-ae5b-8bd292ef56c7	Enterobacter cloacae	Enterobacter cloacae	ARO:3003923|oqxB	group oqx-mex-amr-1	84.25	565	603
52780a08-4745-4498-ae5b-8bd292ef56c7	Enterobacter cloacae	Enterobacter cloacae	ARO:3003922|oqxA	group oqx-mex-1	82.74	591	572
d6bcb64d-cf4f-4bd3-a5c1-1247a3ed6ce8	Enterobacter cloacae	Enterobacter cloacae	ARO:3000074|emrB	emrB	76.33	545	1029
055e51e4-603c-4639-980c-82489d65189d	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	93.38	634	1743
a511e3c9-8d55-48f8-bb62-1795a94f91c8	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	87.73	864	629
1b5209ae-f1af-4009-9e2a-7c7c3222fbbd	Enterobacter cloacae	Enterobacter cloacae	ARO:3003830|aminocoumarin	alaS	80.63	315	1259
4880c115-83e5-41ab-abe1-22b086b99156	Enterobacter cloacae	Enterobacter cloacae	ARO:3000676|H-NS	H-NS	79.15	398	245
916b2c80-ca3a-436d-a9e2-246e5c0374dc	Enterobacter cloacae	Enterobacter cloacae	ARO:3000207|acrA	group acr-sme-1	82.09	268	640
2a4c6971-558c-4021-967c-fef1e19746a0	Enterobacter cloacae	Enterobacter cloacae	ARO:3001847|ACT-27	group CMY-LAT-CFE-ACT-MIR-1	84.45	283	277
3847bb05-4cd5-451e-89f6-c4474b75f0a4	Staphylococcus aureus	Bacteria	ARO:3000319|mphC	group mph-2	87.69	333	445
f451ef19-b6d3-4ce6-9e19-0112ad00db52	Enterobacter cloacae	Enterobacter cloacae	ARO:3001841|ACT-20	group CMY-LAT-CFE-ACT-MIR-1	89.43	331	1162
f451ef19-b6d3-4ce6-9e19-0112ad00db52	Enterobacter cloacae	Enterobacter cloacae	ARO:3001844|ACT-24	group CMY-LAT-CFE-ACT-MIR-1	87.94	340	1161
7252c427-d1da-4e86-aa24-6355ea729b5e	Bifidobacterium longum	Bifidobacterium longum	ARO:3003730|Bifidobacteria	Bifidobacteria	74.27	618	70
0e9e7263-d1a2-4024-b9b3-f856c59e8f0d	Enterobacter cloacae	Enterobacter cloacae	ARO:3001330|mdtD	mdtD	80.91	351	741
32eccf9d-f2cd-40b4-a508-5743a6009e80	Bifidobacterium longum	Bifidobacterium longum	ARO:3003730|Bifidobacteria	Bifidobacteria	82.75	1078	706
860c8816-6824-4f05-b906-45f3a4a463e4	Enterobacter cloacae	Enterobacter cloacae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	75.4	1622	1038
f4bc2607-57aa-4330-ad1d-beff1e46aaf4	Enterobacter cloacae	Enterobacter cloacae	ARO:3003923|oqxB	group oqx-mex-amr-1	79.61	1746	513
9c8a7cd1-7179-4e17-af98-792da096b4ea	Enterobacter cloacae	Enterobacter cloacae	ARO:3003844|mfd	mfd	73.81	1073	793
48b746b9-0cc0-4db0-a0e5-f997c5d021ab	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	86.92	130	341
f6b46792-98fc-4c27-96d1-cb400672018f	Enterobacter cloacae	Enterobacter cloacae	ARO:3003922|oqxA	group oqx-mex-1	80.52	847	312
097f4d09-4ae9-4257-953c-9bac811cff17	Enterobacter cloacae	Enterobacter cloacae	ARO:3000676|H-NS	H-NS	76.68	416	1816
ae965e8e-7975-493d-bed7-d9eb13ae852e	Staphylococcus sp.	Staphylococcus	ARO:3002865|dfrC	group dfr-14	94.64	224	212
7f94bcbb-b7d1-4f84-95bd-7f295a19d1ec	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	84.75	682	212
8979e020-1334-49d7-8271-e7ea11c0a5ce	Enterobacter cloacae	Enterobacter cloacae	ARO:3000024|patA	patA	77.72	1203	407
aaab3d6d-81c4-46c8-bd1b-87fe239140a7	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	87.56	410	232
69333345-7402-4e99-b663-eb101c9c275c	Enterobacter cloacae	Enterobacter cloacae	ARO:3000830|cpxA	cpxA	78.47	822	212
fb8543ec-677f-4b4a-9376-07197f73ac79	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	89.16	747	1595
667800f2-afa0-4220-9571-2f7346f31557	Enterobacter cloacae	Enterobacter cloacae	ARO:3001838|ACT-17	group CMY-LAT-CFE-ACT-MIR-1	87.6	363	1029
b107f282-42f8-49c7-a550-202eb9fec554	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	73.12	1369	477
ae545ce6-28a7-485a-a41d-5d9d8e43d100	Enterobacter cloacae	Enterobacter cloacae	ARO:3003844|mfd	mfd	76.87	415	62
98b2f00a-eb24-42ac-8215-2b1da766cffe	Enterobacter cloacae	Enterobacter cloacae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	74.56	2744	291
3962d84d-3e7a-462f-a326-81c89f3416b7	Enterobacter cloacae	Enterobacter cloacae	ARO:3003841|kdpE	kdpE	73.09	431	552
21565350-9b24-4ff1-9aab-2cc8b0fb1da7	Enterobacter cloacae	Enterobacter cloacae	ARO:3003922|oqxA	group oqx-mex-1	80.0	340	175
28e7293a-6a72-48e6-a53f-7002e7de7e41	Enterobacter cloacae	Enterobacter cloacae	ARO:3001847|ACT-27	group CMY-LAT-CFE-ACT-MIR-1	90.17	1038	3304
428406ca-6941-4dd4-9852-8087f1f6f7b6	Enterobacter cloacae	Enterobacter cloacae	ARO:3001328|mdfA	group mdt-mdf-1	75.36	349	510
ea7670e5-33f0-440f-a055-cbd162dab44e	Enterobacter cloacae	Enterobacter cloacae	ARO:3000024|patA	patA	86.14	332	551
345b5100-0c92-467b-a99f-b65c6ff9bda0	Enterobacter cloacae	Enterobacter cloacae	ARO:3000794|mdtC	group mdt-mex-sme-1	76.84	1520	193
44b74676-3780-42bc-bcba-ed6f675cd3cd	Enterobacter cloacae	Enterobacter cloacae	ARO:3003830|aminocoumarin	alaS	77.03	1010	96
4d7050db-246b-4baa-ac3c-c49bdecbe4a4	Enterobacter cloacae	Enterobacter cloacae	ARO:3000207|acrA	group acr-sme-1	79.35	833	64
f5ca607d-ae8a-48a1-ba56-4b650f847f8a	Enterobacter cloacae	Enterobacter cloacae	ARO:3000516|emrR	emrR	80.92	304	590
9d7d8110-2d57-4ddd-852f-4adda279f7b2	Enterobacter cloacae	Enterobacter cloacae	ARO:3003830|aminocoumarin	alaS	80.59	608	145
9ef4cc10-940a-4479-9bc9-6c4f1b6df541	Enterobacter cloacae	Enterobacter cloacae	ARO:3000207|acrA	group acr-sme-1	82.53	847	480
9ef4cc10-940a-4479-9bc9-6c4f1b6df541	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	85.03	461	881
29f72388-ad8f-4711-9537-cf12ffa5a5d7	Enterobacter cloacae	Enterobacter cloacae	ARO:3001328|mdfA	group mdt-mdf-1	73.45	452	316
80d9ae32-56ac-4c89-a9b9-20bf8d36a7c2	Staphylococcus epidermidis	Staphylococcus epidermidis	ARO:3000391|norA	norA	84.42	430	170
b5d68c2a-d46f-4e96-a91f-23dd4b5b3254	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	82.46	764	821
e8d54283-d6fa-43a5-b079-724060743853	Enterobacter cloacae	Enterobacter cloacae	ARO:3002986|bacA	bacA	76.16	646	328
7af723a0-d8df-4692-a569-4d2f2d00393e	Enterobacter cloacae	Enterobacter cloacae	ARO:3000828|baeR	group bae-sme-1	85.71	133	651
144486ab-e982-4206-8d38-bc4e09a90b92	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	82.63	167	601
d332f063-53f6-4841-bdad-58119c9cd320	Enterobacter cloacae	Enterobacter cloacae	ARO:3000518|CRP	CRP	88.28	256	502
0cb4a8de-033b-4895-abb8-1a80528f5b93	Enterobacter cloacae	Enterobacter cloacae	ARO:3000207|acrA	group acr-sme-1	78.4	1250	326
bbe4fa20-1e81-4dba-aedd-6c7d76309d27	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	89.79	666	276
6073cb30-9d34-4283-8c1f-58d5164dbb64	Staphylococcus aureus	Staphylococcus aureus	ARO:3000489|sav1866	group sav-lmr-1	89.47	437	732
21e7079b-0d47-4cbd-b08d-882245ecfa3f	Enterobacter cloacae	Enterobacter cloacae	ARO:3003922|oqxA	group oqx-mex-1	78.14	883	120
236066c7-7cda-4c94-8f52-e6e233618023	Enterobacter cloacae	Enterobacter cloacae	ARO:3003841|kdpE	kdpE	73.1	342	368
2570266c-977e-4e30-8550-219d6054d660	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	89.7	767	489
64444961-055e-4bd1-814a-a2b95c43a946	Enterobacter cloacae	Enterobacter cloacae	ARO:3001328|mdfA	group mdt-mdf-1	74.49	592	67
eea3c8b5-e265-4e89-97c1-b156f9dfa19e	Bifidobacterium longum	Bifidobacterium longum	ARO:3003730|Bifidobacteria	Bifidobacteria	82.63	973	74
df9841f5-1f80-44de-a5ea-9f5195df05b8	Enterobacter cloacae	Enterobacter cloacae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	75.49	1081	354
95d768be-49ed-4d99-be49-beeab4012433	Enterobacter cloacae	Enterobacter cloacae	ARO:3003052|smeB	group mdt-mex-sme-1	74.85	334	377
96abd111-ae02-4dfb-9b77-5c15f420632b	Enterobacter cloacae	Enterobacter cloacae	ARO:3003923|oqxB	group oqx-mex-amr-1	82.95	1267	131
72bfe536-8263-4dac-a12a-d57f179d91e2	Enterobacter cloacae	Enterobacter cloacae	ARO:3001847|ACT-27	group CMY-LAT-CFE-ACT-MIR-1	88.32	1113	2435
f3e2a04b-bde0-4bc2-915e-d52d16ba6829	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	82.25	873	746
d8769c57-2022-4375-b6ec-0b798de45d81	Enterobacter cloacae	Enterobacter cloacae	ARO:3000024|patA	patA	75.81	959	899
c8ec862d-e11c-4749-995a-18acbedbaf8c	Bifidobacterium longum	Bifidobacterium	ARO:3003359|Streptomyces	Streptomyces	71.43	1022	727
c0cac381-f57f-48bb-b7bc-f64a4c030813	Enterobacter cloacae	Bacteria	ARO:3000378|mexB	group mex-sme-1	76.69	266	2408
bae0dbaf-4a1c-4eed-b72f-e66963ceff20	Enterobacter cloacae	Enterobacter cloacae	ARO:3001830|ACT-7	group CMY-LAT-CFE-ACT-MIR-1	85.95	726	309
8199e22a-86a3-4be6-9b20-d77bca024021	Enterobacter cloacae	Enterobacter cloacae	ARO:3000518|CRP	CRP	81.07	560	782
24b127e6-2e4f-48e0-9b4f-f2d641262248	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	80.42	1037	311
e028778d-58c9-4a0f-80dc-43556039eea6	Enterobacter cloacae	Enterobacter cloacae	ARO:3003841|kdpE	kdpE	74.89	677	649
bc5d6bc1-d7bc-49a8-a761-a330fe41fa6f	Staphylococcus epidermidis	Staphylococcus epidermidis	ARO:3000391|norA	norA	91.07	750	75
2d741a20-0401-4f99-80a9-44f2bfd1f75f	Enterobacter cloacae	Enterobacter cloacae	ARO:3000676|H-NS	H-NS	80.39	413	955
935064fa-2ea0-4e16-9e2c-1d30ef1562c7	Enterobacter cloacae	Enterobacter cloacae	ARO:3003830|aminocoumarin	alaS	78.53	354	208
b43fa09d-204c-44b1-b942-787b5e7f608a	Bifidobacterium longum	Bifidobacterium	ARO:3003730|Bifidobacteria	Bifidobacteria	81.65	1499	106
39440cad-8dc2-4270-985e-22195485f52d	Enterobacter cloacae	Enterobacter cloacae	ARO:3001852|ACT-32	group CMY-LAT-CFE-ACT-MIR-1	81.47	1182	268
e622b4cb-c0b0-437a-af4a-d59acee540cd	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	90.57	106	805
db38add8-c5ab-4d41-9ea6-7b8d41d9386f	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	85.21	480	159
c28ddf8a-f166-43f2-9085-989cb453c784	Enterobacter cloacae	Enterobacter cloacae	ARO:3000024|patA	patA	78.02	928	1336
4a1e86cb-99c4-4701-8bd2-f5e87fffe5f0	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	89.85	650	728
a30d4421-adac-458e-b4b9-3b1774dc8b79	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	87.5	336	655
e36db6f6-acb7-4d30-978d-d5721395ad15	Enterobacter cloacae	Enterobacter cloacae	ARO:3000794|mdtC	group mdt-mex-sme-1	75.79	917	444
1e5ca46a-82a4-4bae-bc98-50887e66d686	Enterobacter cloacae	Enterobacter cloacae	ARO:3000676|H-NS	H-NS	78.95	380	990
f2bb02f0-36a9-4190-b2d1-a1ab69a12c34	Enterobacter cloacae	Enterobacter cloacae	ARO:3000518|CRP	CRP	80.91	419	1138
27649ab9-b05c-4b5d-8fd3-40570b0a61b1	Enterobacter cloacae	Enterobacter cloacae	ARO:3000024|patA	patA	71.61	856	301
25ef2467-a8d4-4273-b93b-5218a4ee7bf6	Enterobacter cloacae	Enterobacter cloacae	ARO:3000516|emrR	emrR	80.27	223	418
6e7a2847-49a3-427d-a82a-b76d804a3ddc	Enterobacter cloacae	Enterobacter cloacae	ARO:3001847|ACT-27	group CMY-LAT-CFE-ACT-MIR-1	90.0	120	1365
08428325-04ba-4ad7-9bd8-2ba8b7b4cd7b	Bifidobacterium longum	Bifidobacterium longum	ARO:3003730|Bifidobacteria	Bifidobacteria	78.7	230	297
b2d499f3-cabe-46e6-a6f1-ee3dc4bd9420	Enterobacter cloacae	Enterobacter cloacae	ARO:3003923|oqxB	group oqx-mex-amr-1	79.71	769	653
663e81ab-fa1b-4a8e-9d1e-8487430932b5	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	92.94	708	245
22d84bd0-0701-4e17-878d-079c7bb3f732	Enterobacter cloacae	Enterobacter cloacae	ARO:3001837|ACT-15	group CMY-LAT-CFE-ACT-MIR-1	87.33	442	155
090f4657-82c9-42cb-8cda-a0c49d7857bb	Enterobacter cloacae	Enterobacter cloacae	ARO:3003830|aminocoumarin	alaS	71.54	738	275
af90a1ec-7c9e-4e9e-b0a9-50aaca8e28fb	Enterobacter cloacae	Enterobacter cloacae	ARO:3000793|mdtB	group mdt-mds-acr-mtr-1	74.62	465	178
e2db8a3e-a993-412d-aa46-08a2c24850a0	Enterobacter cloacae	Enterobacter cloacae	ARO:3001847|ACT-27	group CMY-LAT-CFE-ACT-MIR-1	85.31	211	389
4609ee7d-ca5b-46fa-b337-c50614e2c01d	Enterobacter cloacae	Enterobacter cloacae	ARO:3000794|mdtC	group mdt-mex-sme-1	74.69	980	74
4663a1e4-cc8d-488d-926d-4d4840b22917	Enterobacter cloacae	Enterobacter cloacae	ARO:3001830|ACT-7	group CMY-LAT-CFE-ACT-MIR-1	88.47	503	905
4f7e313c-b8a1-4226-9cc8-a9b5eb2937a2	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	71.94	531	315
8f09aa12-590a-4306-a7fd-4de63f3b6a88	Enterobacter cloacae	Enterobacter cloacae	ARO:3000518|CRP	CRP	78.75	367	105
350aae2c-9ee6-4378-96ea-7753fa4085ca	Enterobacter cloacae	Enterobacter cloacae	ARO:3003052|smeB	group mdt-mex-sme-1	82.4	250	309
69dc61e4-e5d6-4fda-80f8-5e91f81f3e9f	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	89.94	726	779
e2ed961e-ccb8-457e-b509-ac5663aa5869	Enterobacter cloacae	Enterobacter cloacae	ARO:3000825|robA	robA	86.55	907	706
c7f5f365-a026-4f1a-a410-5392c999a363	Enterobacter cloacae	Enterobacter cloacae	ARO:3002986|bacA	bacA	78.6	841	1301
fddab6a1-bc90-4149-ae60-1a0e4f5bd9da	Staphylococcus aureus	Staphylococcus	ARO:3003552|fusB	fusB	92.91	381	438
25dd57d7-f096-4145-9b63-96729e20334b	Enterobacter cloacae	Enterobacter cloacae	ARO:3000676|H-NS	H-NS	79.62	422	335
94ab3fd2-1393-4742-abc1-a1eca3c8c506	Enterobacter cloacae	Enterobacter cloacae	ARO:3003923|oqxB	group oqx-mex-amr-1	81.44	555	64
3adb986b-fce1-4dcd-a4a0-28b427301d82	Enterobacter cloacae	Enterobacter cloacae	ARO:3000792|mdtA	mdtA	77.84	546	437
d90e5884-601a-4214-b5d8-4ca72cdb783d	Enterobacter cloacae	Enterobacter cloacae	ARO:3000216|acrB	group mex-acr-1	76.59	487	619
8a57793b-71be-41ca-ab08-e57601d1c93b	Bifidobacterium longum	Bifidobacterium longum	ARO:3003730|Bifidobacteria	Bifidobacteria	82.75	1078	70
2094c669-a982-4de9-be85-808d01bf828d	Enterobacter cloacae	Enterobacter cloacae	ARO:3002986|bacA	bacA	78.79	811	925
d2f5c796-2721-40d2-94f8-8194170610b8	Bifidobacterium longum	Bifidobacterium longum	ARO:3003730|Bifidobacteria	Bifidobacteria	79.46	774	393
145f0f5a-b0d6-4312-a7df-8639aa0923f4	Enterobacter cloacae	Enterobacter cloacae	ARO:3000793|mdtB	group mdt-mds-acr-mtr-1	75.88	1190	177
da32eb06-d54a-44cf-8dbd-acdf2faa7c66	Enterobacter cloacae	Enterobacter cloacae	ARO:3000794|mdtC	group mdt-mex-sme-1	76.49	804	1039
