ReadId	HostHit	Overlap	Independent	CARDhit
a9b8a9d2-4169-439f-b81f-86f7aeb26104	Enterobacter cloacae	714	Y	gb|NC_000913.3|+|2810769-2811300|ARO:3000516|emrR
84164072-a1ff-469d-bcc3-85662df45551	Enterobacter cloacae	1489	Y	gb|NC_002695|-|4904931-4905630|ARO:3000831|cpxR
3da9f4c9-3835-41f0-94ec-7a296ac16436	Enterobacter cloacae	10	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
2ac80e94-c0d2-45db-84dc-42d13f7720f6	Enterobacter cloacae	956	Y	gb|FJ237368|+|0-1146|ARO:3001830|ACT-7
ea17b316-c02a-4d3c-8cfe-6400d4637d49	Enterobacter cloacae	434	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin
70fa4924-a3a5-4d8d-8d9d-87487ccca387	Enterobacter cloacae	253	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA
9aeb5a95-1acf-4f7c-8f42-4ce1d609a4ef	Enterobacter cloacae	781	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
ff1a6349-9052-428e-99a9-ee815bec7fa8	Enterobacter cloacae	98	Y	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
a931a60e-9b0c-4060-b63a-cbdd5b18aafd	Enterobacter cloacae	207	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
653a0230-6546-4b55-914e-6af0fa10d75f	Enterobacter cloacae	0	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
bfeb47d7-1a03-4184-b198-91f3698c4b3a	Enterobacter cloacae	378	Y	gb|KJ207209|+|454-1600|ARO:3001847|ACT-27
c5a78e7c-cfb8-4a9d-a908-ef0661a9f1bf	Enterobacter cloacae	488	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
eedee14d-0334-4b3b-bb7a-548af8313df8	Enterobacter cloacae	309	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
6c7790e5-113b-4776-8547-e26c385f0612	Enterobacter cloacae	841	Y	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
eae35e35-4f18-42eb-adf0-16f518234552	Enterobacter cloacae	12	N	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA
800c9247-0dc5-498a-ae8a-731b75f06a03	Enterobacter cloacae	0	N	gb|FJ237368|+|0-1146|ARO:3001830|ACT-7
6a2d759b-46e1-4bef-90a2-e6403c80c827	Enterobacter cloacae	218	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
c6c66581-6bc0-4963-9359-2f2637ef15e5	Enterobacter cloacae	115	Y	gb|DQ679966|+|299-1493|ARO:3000207|acrA
85816495-2a93-43c9-9b98-77729b162052	Enterobacter cloacae	583	Y	gb|U00096|+|2154015-2155263|ARO:3000792|mdtA
d2a244e9-41b7-4ff3-93f5-cd97f7372353	Bifidobacterium longum	2127	Y	gb|X98831.1|+|361-1555|ARO:3003359|Streptomyces
60374373-2a6c-4b4b-af23-d3db78b2e81d	Enterobacter cloacae	0	N	gb|U00096|+|2155262-2158385|ARO:3000793|mdtB
f65b4bff-98a0-4dcb-8704-970c4c851b08	Enterobacter cloacae	12	N	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
b31e93a0-2641-4721-ac5b-18658a63a855	Enterobacter cloacae	4	N	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
e182c38e-78ae-4ce0-9b09-02ae9354c9af	Enterobacter cloacae	225	Y	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
a36fc072-bfe0-4b0e-8dad-00f681c54369	Enterobacter cloacae	528	Y	gb|AP009048|-|4153663-4154296|ARO:3000518|CRP
552ed409-7858-440a-a17e-d1faeab3291b	Enterobacter cloacae	121	Y	gb|NC_007779|+|2586250-2589364|ARO:3000491|acrD
12cbe5a0-88a7-4cbf-b3b9-e170324add88	Bifidobacterium longum	45	N	gb|NC_014638|-|1610636-1613960|ARO:3003730|Bifidobacteria
3beef42b-228a-4e1f-944c-2825884f2317	Enterobacter cloacae	578	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
15cc0ff1-ac50-4400-83f7-84d841124c80	Enterobacter cloacae	478	Y	gb|U00096|+|2155262-2158385|ARO:3000793|mdtB
45066790-3a2a-46be-b8d3-ee3ccad20174	Enterobacter cloacae	112	Y	gb|AP009048|-|4153663-4154296|ARO:3000518|CRP
5a9a5fe7-26a3-4839-ae94-c3c4116558ab	Enterobacter cloacae	888	Y	gb|U00096|-|3203309-3204131|ARO:3002986|bacA
b24288ba-c34f-4931-917a-b31d9ab501f4	Bifidobacterium longum	2	N	gb|NC_014638|-|1610636-1613960|ARO:3003730|Bifidobacteria
b2427d87-99fa-4b44-b21a-42f4aaede0b8	Enterobacter cloacae	3	N	gb|JQ727667|+|0-870|ARO:3000825|robA
fcd07efa-5cae-4e59-8305-111101a9c63e	Enterobacter cloacae	691	Y	gb|U00096|+|2812615-2814154|ARO:3000074|emrB
f79b4a65-46c7-415a-a304-99c758e5c6c8	Enterobacter cloacae	0	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
8d2fe686-84d7-45fe-b37f-afb3e4356510	Enterobacter cloacae	508	Y	gb|NC_002695|-|4903561-4904935|ARO:3000830|cpxA
6c7924ba-266c-467c-9538-a8e629318353	Bifidobacterium longum	459	Y	gb|NC_014638|-|1610636-1613960|ARO:3003730|Bifidobacteria
3331ca0b-64fa-4621-b926-c42ace6cc1a8	Enterobacter cloacae	109	Y	gb|U00096|+|2158385-2161463|ARO:3000794|mdtC
badb38e1-69bc-4807-b5d2-2b1333e61b66	Enterobacter cloacae	20	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
61f4cb98-8b5e-446e-87af-1abc0cb50f14	Enterobacter cloacae	0	N	gb|NC_010378.1|+|46651-47827|ARO:3003922|oqxA
84de44f2-b58e-452e-b33b-620895bdcdd7	Enterobacter cloacae	139	Y	gb|KJ207209|+|454-1600|ARO:3001847|ACT-27
bd244e08-c8f8-4d77-ada3-7c0a3571b679	Enterobacter cloacae	314	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
ae9d6662-eb70-4b1a-abef-e982010716bb	Enterobacter cloacae	0	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
1840bbc5-5509-4103-9b01-b3f1dec9dbe7	Enterobacter cloacae	579	Y	gb|U00096|+|2154015-2155263|ARO:3000792|mdtA
a8809e59-3177-493f-b265-2b7d339917c1	Enterobacter cloacae	280	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
a17e8faf-3be1-440c-ab75-bf1f1cbae7ce	Enterobacter cloacae	809	Y	gb|NC_002695|-|1737553-1737967|ARO:3000676|H-NS
72cf1ebe-0519-402c-bf31-cbbfc327d1f9	Enterobacter cloacae	1299	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
adda52a3-a077-4191-a284-8e62bb1395e7	Enterobacter cloacae	0	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
fb98b750-5ff0-4111-9066-99c3856ce607	Enterobacter cloacae	103	Y	gb|U00096|+|2154015-2155263|ARO:3000792|mdtA
b6d3d7d8-e4b7-47d7-811a-63d1a944b5fc	Staphylococcus agnetis	703	Y	gb|NC_010066|-|9682-10528|ARO:3000621|PC1
04220c9d-2b73-4e81-9ebc-5be876f71953	Enterobacter cloacae	597	Y	gb|U00096|+|2158385-2161463|ARO:3000794|mdtC
611cbb26-41d5-4836-a716-3cd6185a81d0	Enterobacter cloacae	406	Y	gb|DQ679966|+|299-1493|ARO:3000207|acrA
0ce42433-1841-4a60-85c7-cd3114db09ba	Enterobacter cloacae	260	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
e1c995d6-9aaa-4d56-aded-b3c210db9c4c	Enterobacter cloacae	421	Y	gb|NC_002695|-|1737553-1737967|ARO:3000676|H-NS
dd98abf7-d944-47f2-9839-2331ca2f4204	Enterobacter cloacae	36	N	gb|KJ207209|+|454-1600|ARO:3001847|ACT-27
cd3a8d41-756d-4280-aff4-d24d83b31977	Enterobacter cloacae	105	Y	gb|U00096|+|2155262-2158385|ARO:3000793|mdtB
7e545135-07d6-4d9c-b8ca-9de190ed67da	Enterobacter cloacae	0	N	gb|FJ237368|+|0-1146|ARO:3001830|ACT-7
e1a9361f-d0bd-436d-9d31-68182782a221	Enterobacter cloacae	757	Y	gb|KJ207209|+|454-1600|ARO:3001847|ACT-27
90218e41-dbf6-4d05-8432-788b2cfb7ce6	Enterobacter cloacae	1280	Y	gb|KJ207209|+|454-1600|ARO:3001847|ACT-27
58a4171a-0b66-4c21-8bc1-b58fe461fe26	Enterobacter cloacae	2	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
2df177d5-01cd-4c05-bff8-65e5179eae49	Enterobacter cloacae	6	N	gb|U00096|+|2158385-2161463|ARO:3000794|mdtC
698d6aaf-2b12-4f07-98f9-fac76da7c22b	Enterobacter cloacae	801	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
88ba283a-d701-4c61-ae8d-784ce73da985	Enterobacter cloacae	0	N	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
ab4d4dae-b6ca-43ca-917a-b9ea48b6f178	Enterobacter cloacae	1589	Y	gb|NC_000913.3|+|2810769-2811300|ARO:3000516|emrR
8684e18a-9ebd-454e-9fb4-2782283b5da2	Bifidobacterium longum	1257	Y	gb|X98831.1|+|361-1555|ARO:3003359|Streptomyces
88b26a17-c557-4b40-8bf2-1df1979591ce	Enterobacter cloacae	1711	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
777bc811-be94-4141-8a23-ab9c3c0adc58	Enterobacter cloacae	0	N	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
a1777e41-2f1e-4082-8e51-630ed7ff64ce	Enterobacter cloacae	543	Y	gb|NC_000913.3|+|2810769-2811300|ARO:3000516|emrR
eacf9275-396a-4b88-b980-fbbbfe19b03a	Enterobacter cloacae	605	Y	gb|L11616|+|1569-4710|ARO:3000378|mexB
1821b138-c3d7-49a8-83c6-20117a19f90d	Enterobacter cloacae	21	N	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin
9f0bf21d-3357-4b65-bd50-55315e5af285	Enterococcus faecalis	315	Y	gb|AB091338|+|173-1355|ARO:3003551|emeA
95362b22-8194-4295-aa85-e44b5281433e	Enterobacter cloacae	360	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
56ad4441-ea4e-4f5b-a7d8-abc29f44c9f2	Enterobacter cloacae	928	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin
eb81e35a-a89d-44a6-b511-5c23ba3be200	Enterobacter cloacae	713	Y	gb|NC_002695|-|4904931-4905630|ARO:3000831|cpxR
8bffc7b7-a5cf-479c-ba2e-501a4222ea24	Enterobacter cloacae	0	N	gb|KM087835|+|0-1146|ARO:3001852|ACT-32
f9ed9409-c4ac-41d4-909a-4c9b05b7965e	Enterobacter cloacae	945	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
93817556-55d5-4cf0-9708-8a5b4a2e97ca	Enterobacter cloacae	875	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
2a12d450-7bb0-43ff-94b9-6b33fc351a8d	Enterobacter cloacae	167	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
e7a5ee68-9551-44b7-b576-040c50773ee4	Enterobacter cloacae	281	Y	gb|U00096|+|2812615-2814154|ARO:3000074|emrB
813b78aa-9691-4572-83e2-f04b7a6feb0c	Enterobacter cloacae	649	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
27f74a85-bd12-4890-acf6-8ae5183080a2	Enterobacter cloacae	23	N	gb|DQ679966|+|299-1493|ARO:3000207|acrA
417a0d1f-715a-4fd8-af2c-222c5ec79a03	Enterobacter cloacae	256	Y	gb|NC_000913.3|+|484425-485619|ARO:3000207|acrA
abc27985-629b-4861-9cb3-00c465b66422	Enterobacter cloacae	315	Y	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
fee7b215-cde0-4057-afdd-75abe057b46b	Enterobacter cloacae	754	Y	gb|NC_007779|+|2586250-2589364|ARO:3000491|acrD
8f4c4ec3-e844-4835-8215-6d31de546d05	Enterobacter cloacae	1754	Y	gb|AB219524.1|+|1176-4338|ARO:3003699|mexQ
b5e0e619-054a-4919-803f-0981f0d95604	Enterobacter cloacae	0	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
3c0b3e85-f304-4dad-8030-30674fea0c07	Enterobacter cloacae	360	Y	gb|U00096|+|3415032-3418137|ARO:3000502|acrF
65dfa4e6-38fc-4bb7-b252-27bd47c105e0	Enterobacter cloacae	15	N	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd
673b53d2-df94-4258-9ba5-e8707a9dc454	Enterobacter cloacae	53	Y	gb|U00096|+|2158385-2161463|ARO:3000794|mdtC
53e4556a-afaa-4c74-8dbd-94da3c794789	Enterobacter cloacae	0	N	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin
4f2147e4-54ac-4794-88a1-e0062ab48502	Enterobacter cloacae	564	Y	gb|DQ679966|+|299-1493|ARO:3000207|acrA
04375fc5-2671-436a-97e7-529b75895cd1	Enterobacter cloacae	36	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
3755ce18-9476-40d5-b285-8e74f74844eb	Enterobacter cloacae	24	N	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
fad1cbe8-6a16-473a-bd5e-03bf823f9128	Enterobacter cloacae	71	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin
19863248-0c94-46d9-b47e-17a7eff9b89b	Enterobacter cloacae	451	Y	gb|AP009048|-|4153663-4154296|ARO:3000518|CRP
4a6df94d-2f0f-468f-baf1-3edaea14111d	Enterobacter cloacae	129	Y	gb|DQ679966|+|299-1493|ARO:3000207|acrA
3cf4b3aa-3ec5-4c85-998d-a1adba583564	Enterobacter cloacae	426	Y	gb|FJ237368|+|0-1146|ARO:3001830|ACT-7
51eb719d-a46f-4a39-8296-47440423b9cc	Enterobacter cloacae	456	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
6a7df620-f8e9-4e92-9d75-21f8449c2a7c	Enterobacter cloacae	8	N	gb|U00096|-|3203309-3204131|ARO:3002986|bacA
fc459e79-f868-4325-9740-06af9b3e3302	Enterobacter cloacae	0	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
d49c37cd-9ce3-49a1-8ad0-2b7ecfc03d82	Enterobacter cloacae	9	N	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA
5b6dda96-2667-405c-bea8-ba11f407cda5	Enterobacter cloacae	0	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
d2672dc7-9169-48f3-bf3c-f7fad231db4b	Enterobacter cloacae	1142	Y	gb|NC_000913.3|+|2810769-2811300|ARO:3000516|emrR
2a167c6c-91b2-4ad4-8994-6b33d55b35b7	Bifidobacterium longum	0	N	gb|NC_014638|-|1610636-1613960|ARO:3003730|Bifidobacteria
96ed2db9-787f-439c-86bd-5f212a780596	Enterobacter cloacae	555	Y	gb|NC_002695|-|1737553-1737967|ARO:3000676|H-NS
1e797756-36ec-4c9c-844f-91c5782ccc3a	Enterobacter cloacae	0	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
40e6601b-b8a5-47da-89b5-a8cf14aa443d	Enterobacter cloacae	635	Y	gb|AF173226|+|3767-6917|ARO:3003052|smeB
a01f724f-d205-4dab-b5a4-06b5f18a29d9	Enterobacter cloacae	0	N	gb|FJ237368|+|0-1146|ARO:3001830|ACT-7
cc9cc6e6-53d2-45c4-828b-6b63537da556	Enterobacter cloacae	20	N	gb|U00096|+|2158385-2161463|ARO:3000794|mdtC
d87de989-8812-4a9e-b7fb-b35ff1721361	Enterobacter cloacae	141	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
8bdfb562-8676-4655-81bb-ab07918f02e3	Enterobacter cloacae	13	N	gb|U00096|+|2155262-2158385|ARO:3000793|mdtB
9ae04c0e-0698-4ec8-bfc7-f81b5d9e7e03	Enterobacter cloacae	183	Y	gb|NC_007779|-|1115840-1117067|ARO:3001329|mdtG
06c775d3-f1f8-45f8-92aa-a6ab47293992	Enterobacter cloacae	7	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
3b188190-c84d-4998-9e12-47c4f0daab23	Enterobacter cloacae	366	Y	gb|NC_010378.1|+|46651-47827|ARO:3003922|oqxA
0330ca5f-e341-416e-b1ec-378e165ae88e	Enterobacter cloacae	0	N	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin
02b911f0-96f3-43e8-bf8f-be1aae5620ab	Enterobacter cloacae	1136	Y	gb|AP009048|-|4153663-4154296|ARO:3000518|CRP
8ff0da3b-babc-423c-9d88-0d4d8f1e96e1	Enterobacter cloacae	1419	Y	gb|KJ207209|+|454-1600|ARO:3001847|ACT-27
8dcb6bea-f718-4473-ab70-511ef5ed9e50	Enterobacter cloacae	759	Y	gb|KJ207209|+|454-1600|ARO:3001847|ACT-27
955e1891-4872-4bc4-bcca-4bbf2e92d19b	Bifidobacterium longum	29	N	gb|NC_014638|-|1610636-1613960|ARO:3003730|Bifidobacteria
04dada90-e390-43f5-8d03-69f7a9b890d0	Enterobacter cloacae	150	Y	gb|JQ394987|+|0-1233|ARO:3001328|mdfA
a667db4c-91a2-407a-85a1-e79be632aef9	Enterobacter cloacae	1540	Y	gb|NC_000913.3|+|2810769-2811300|ARO:3000516|emrR
5d1d775d-656a-425b-a5e5-f6b290918f14	Enterobacter cloacae	0	N	gb|JQ727667|+|0-870|ARO:3000825|robA
f0dbc62f-f25a-457c-88b0-c01b8c50c264	Enterobacter cloacae	1120	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
689348de-dc9d-454c-bd1c-36d3d09949e9	Enterobacter cloacae	5	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
f7854cff-4f7f-40ac-825b-2ecc9d2db956	Enterobacter cloacae	9	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
82975174-7bde-43ca-ae07-a366167ceb5e	Enterobacter cloacae	94	Y	gb|NC_010378.1|+|46651-47827|ARO:3003922|oqxA
0c24ee70-b1ab-4f09-93ac-ed4517ef95c6	Enterobacter cloacae	351	Y	gb|FJ237368|+|0-1146|ARO:3001830|ACT-7
68f963a6-6f81-4bd5-b32e-23dc8f354d18	Enterobacter cloacae	762	Y	gb|U00096|+|2812615-2814154|ARO:3000074|emrB
777d0d2f-f205-4325-af71-d0bde0589872	Bifidobacterium longum	0	N	gb|NC_014638|-|1610636-1613960|ARO:3003730|Bifidobacteria
a4333fd5-f70e-4d3a-bc8a-c6f0272f8a09	Enterobacter cloacae	0	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
cbd94876-73a6-400c-8f3c-e5c0d795579c	Enterobacter cloacae	297	Y	gb|NC_002695|-|1737553-1737967|ARO:3000676|H-NS
34e27f72-61ec-49ba-b98f-cd82697fe666	Enterobacter cloacae	894	Y	gb|JQ394987|+|0-1233|ARO:3001328|mdfA
f9f76a9d-3bf6-4fd1-a939-d52d8c70e381	Enterobacter cloacae	671	Y	gb|DQ679966|+|299-1493|ARO:3000207|acrA
b734b342-48be-460e-a086-1f08baca0d1b	Enterobacter cloacae	855	Y	gb|JQ394987|+|0-1233|ARO:3001328|mdfA
11e16b29-62b8-4fb1-9da0-5d689f43e7bf	Enterobacter cloacae	480	Y	gb|U00096|+|2812615-2814154|ARO:3000074|emrB
cdd88177-8b12-4123-a471-d305a5ec4a41	Enterobacter cloacae	332	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA
667068ec-ab82-4ae8-aea8-6819c5f4097f	Bifidobacterium longum	0	N	gb|NC_014638|-|1610636-1613960|ARO:3003730|Bifidobacteria
4cfdfd9f-86af-4786-b4cd-370a8345b0da	Enterobacter cloacae	13	N	gb|U00096|+|2155262-2158385|ARO:3000793|mdtB
16d08a0e-32a3-4835-bb10-3d4ca03452d5	Enterobacter cloacae	3	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
a82c14aa-6a55-4502-8809-0340464f6487	Enterobacter cloacae	66	Y	gb|NC_007779|+|2586250-2589364|ARO:3000491|acrD
7b7873b0-6280-4194-9166-9f1505bd8a6a	Enterobacter cloacae	870	Y	gb|AP009048|-|4153663-4154296|ARO:3000518|CRP
58b4fdee-617b-4dc0-bf9f-1a7fd62d3255	Enterobacter cloacae	5	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
892419b2-b73b-417b-ae47-9ba2c61af2f2	Enterobacter cloacae	408	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA
e347cfed-4e1a-4df4-8fbc-567e30eece5d	Enterobacter cloacae	1161	Y	gb|KF526117|+|0-1146|ARO:3001841|ACT-20
3e446090-0740-4f9e-84cb-f64f340b2b93	Enterobacter cloacae	121	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin
0f2d87bb-42df-484c-9b6b-4c9fb10b15a5	Enterobacter cloacae	1455	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
bb402264-f0dd-450f-a713-def0d2210a07	Enterobacter cloacae	2325	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
237f584a-a8ad-42fa-a4d8-55f8f568a06f	Enterobacter cloacae	545	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
3f7e3627-c812-4162-aae1-6baf223e9372	Enterobacter cloacae	0	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
d94758df-80a0-4c4d-8c27-43c88beaeeda	Enterobacter cloacae	5	N	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA
42d724bd-72a4-4679-b71f-66654fb9df3b	Enterobacter cloacae	986	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
92d76db3-8e49-4a6d-833f-8dc2826092ab	Enterobacter cloacae	34	N	gb|NC_002695|-|4903561-4904935|ARO:3000830|cpxA
7eb7c099-3079-41e3-8b9a-ed2b40083767	Enterobacter cloacae	402	Y	gb|U00096|+|2812615-2814154|ARO:3000074|emrB
40274626-3298-42e5-b1f0-fe296e7dde61	Enterobacter cloacae	270	Y	gb|KJ207209|+|454-1600|ARO:3001847|ACT-27
921b1508-aba4-4785-8141-f56e148f9901	Enterobacter cloacae	518	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA
a33c2bc7-4b98-4ba4-ba26-50a2b020f76f	Enterobacter cloacae	1150	Y	gb|DQ679966|+|299-1493|ARO:3000207|acrA
6c498d0d-19a9-449d-933a-acfbf4696ffd	Enterobacter cloacae	347	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
c15915d4-5be8-4227-b194-95daae6b5a46	Enterobacter cloacae	43	N	gb|JQ394987|+|0-1233|ARO:3001328|mdfA
04c9220b-d30e-4c69-b912-31c322043a02	Enterobacter cloacae	95	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin
58a6d5f6-9170-4435-b273-2ea02c0580e3	Staphylococcus epidermidis	0	N	gb|AY566250|+|391-1555|ARO:3000391|norA
817dbb1f-ff55-4662-9a6f-c4527aa34e4d	Bifidobacterium longum	224	Y	gb|AF235050.4|+|38028-40140|ARO:3003318|Streptomyces
7e3ca015-5728-4fcf-b856-7c10861f8bd4	Enterobacter cloacae	277	Y	gb|AP009048|-|4153663-4154296|ARO:3000518|CRP
f610f670-9ea4-48ea-8b4f-4ded4c579c56	Enterobacter cloacae	466	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
3d842455-324c-4265-b15f-b7d572b9807d	Enterobacter cloacae	16	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
c5f0ca91-0051-4a15-a3c6-eb9c19a0a3de	Enterobacter cloacae	1368	Y	gb|L11616|+|1569-4710|ARO:3000378|mexB
dfe2f9b8-b7fc-4abd-b449-4daf3523a76f	Enterobacter cloacae	354	Y	gb|NC_000913.3|+|2810769-2811300|ARO:3000516|emrR
3b940043-2f74-48cb-9412-38c9b3a46327	Enterobacter cloacae	0	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
999a2f97-a9e1-4d55-9fb4-8bc9991c8b06	Enterobacter cloacae	65	Y	gb|KJ207209|+|454-1600|ARO:3001847|ACT-27
485f9920-0aab-4da3-a793-b28569dd0388	Enterobacter asburiae	160	Y	gb|JQ394987|+|0-1233|ARO:3001328|mdfA
1f60dac7-b391-493d-820a-d42fa9369c9f	Enterobacter cloacae	3	N	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
52780a08-4745-4498-ae5b-8bd292ef56c7	Enterobacter cloacae	599	Y	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
d6d7ec60-05cf-4342-8fed-e0a3fc4b2c9a	Enterobacter cloacae	3	N	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA
bdac80f8-7627-4c65-9873-4b1849ec875c	Enterobacter cloacae	44	N	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA
d6bcb64d-cf4f-4bd3-a5c1-1247a3ed6ce8	Enterobacter cloacae	1029	Y	gb|U00096|+|2812615-2814154|ARO:3000074|emrB
055e51e4-603c-4639-980c-82489d65189d	Enterobacter cloacae	1742	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
a511e3c9-8d55-48f8-bb62-1795a94f91c8	Enterobacter cloacae	628	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
029eba72-9c14-44ad-80ec-42682ea29933	Enterobacter cloacae	0	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
1b5209ae-f1af-4009-9e2a-7c7c3222fbbd	Enterobacter cloacae	1080	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin
4880c115-83e5-41ab-abe1-22b086b99156	Enterobacter cloacae	245	Y	gb|NC_002695|-|1737553-1737967|ARO:3000676|H-NS
d6dffced-f93b-4710-ace3-bce7ec15ecd4	Enterobacter cloacae	1185	Y	gb|AB219524.1|+|1176-4338|ARO:3003699|mexQ
916b2c80-ca3a-436d-a9e2-246e5c0374dc	Enterobacter cloacae	640	Y	gb|DQ679966|+|299-1493|ARO:3000207|acrA
2a4c6971-558c-4021-967c-fef1e19746a0	Enterobacter cloacae	277	Y	gb|KJ207209|+|454-1600|ARO:3001847|ACT-27
3847bb05-4cd5-451e-89f6-c4474b75f0a4	Staphylococcus aureus	445	Y	gb|AM180066|+|788-1688|ARO:3000319|mphC
f451ef19-b6d3-4ce6-9e19-0112ad00db52	Enterobacter cloacae	1162	Y	gb|KF526117|+|0-1146|ARO:3001841|ACT-20
7252c427-d1da-4e86-aa24-6355ea729b5e	Bifidobacterium longum	70	Y	gb|NC_014638|-|1610636-1613960|ARO:3003730|Bifidobacteria
ebf228e4-4e18-42c1-8af9-248780e86ca1	Enterobacter cloacae	19	N	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
0e9e7263-d1a2-4024-b9b3-f856c59e8f0d	Enterobacter cloacae	738	Y	gb|U00096|+|2161463-2162879|ARO:3001330|mdtD
32eccf9d-f2cd-40b4-a508-5743a6009e80	Bifidobacterium longum	706	Y	gb|NC_014638|-|1610636-1613960|ARO:3003730|Bifidobacteria
37b63e57-8769-4500-824c-30a06ee2fa62	Enterobacter cloacae	1	N	gb|U00096|+|2155262-2158385|ARO:3000793|mdtB
860c8816-6824-4f05-b906-45f3a4a463e4	Enterobacter cloacae	1035	Y	gb|NC_007779|+|2586250-2589364|ARO:3000491|acrD
f4bc2607-57aa-4330-ad1d-beff1e46aaf4	Enterobacter cloacae	513	Y	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
