ReadId	HostTopHit	HostLCAHit	CARDHit	CARDGroup	PercentID	Length	Distance
7449f085-b91a-4bfd-9600-ddf69e79887e	Klebsiella pneumoniae	Klebsiella	ARO:3000216|acrB	group mex-acr-1	85.37	123	1356
715e37e2-83d3-4f25-9dff-57bb8d18b75a	Klebsiella pneumoniae	Klebsiella	ARO:3003052|smeB	group mdt-mex-sme-1	77.08	144	320
122a71ad-84ec-4448-859a-b4c935992b5f	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001329|mdtG	mdtG	70.07	1186	1159
13d4b757-65cb-4509-8fa1-6756b24d55bb	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3002985|arnA	arnA	72.41	319	1617
13d4b757-65cb-4509-8fa1-6756b24d55bb	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003578|PmrF	PmrF	73.33	135	1975
3d51f3fb-33f9-45d2-8b12-800862082ce2	Klebsiella pneumoniae	Klebsiella	ARO:3000828|baeR	group bae-sme-1	74.17	724	3044
3d51f3fb-33f9-45d2-8b12-800862082ce2	Klebsiella pneumoniae	Klebsiella	ARO:3001330|mdtD	mdtD	77.08	336	5271
3d51f3fb-33f9-45d2-8b12-800862082ce2	Klebsiella pneumoniae	Klebsiella	ARO:3000829|baeS	baeS	70.61	279	4938
5fb5c63a-46b5-46f8-b3d0-82291651799e	Klebsiella pneumoniae	Klebsiella	ARO:3000216|acrB	group mex-acr-1	76.44	938	2104
5fb5c63a-46b5-46f8-b3d0-82291651799e	Klebsiella pneumoniae	Klebsiella	ARO:3000207|acrA	group acr-sme-1	71.46	1244	942
4e3b98b3-5b0a-46b9-b5e1-be8571957916	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003830|aminocoumarin	alaS	78.33	526	1278
64b62947-1bbd-4237-a675-d7b0a0170b31	Klebsiella pneumoniae	Enterobacteriaceae	ARO:3003359|Streptomyces	Streptomyces	77.51	169	414
028894c4-866b-4b6c-86e8-efd55047aad4	Proteus mirabilis	Proteus mirabilis	ARO:3003844|mfd	mfd	75.0	184	249
94107794-e610-483e-a9b0-262b3a3b5ce1	Klebsiella pneumoniae	Enterobacteriaceae	ARO:3003923|oqxB	group oqx-mex-amr-1	83.43	2571	253
11fe1704-d265-497c-b7d1-82b3177655b0	Shigella flexneri	Shigella flexneri	ARO:3002601|aadA	group aad-1	92.4	803	1531
11fe1704-d265-497c-b7d1-82b3177655b0	Shigella flexneri	Shigella flexneri	ARO:3002895|sat-1	sat-1	93.93	527	2366
11fe1704-d265-497c-b7d1-82b3177655b0	Shigella flexneri	Shigella flexneri	ARO:3002854|dfrA1	group dfr-3	91.25	480	2976
dccc7a79-da6a-400e-b102-7cc590bfe0ee	Klebsiella pneumoniae	Klebsiella	ARO:3002983|amrB	group oqx-mex-amr-1	76.6	141	335
dccc7a79-da6a-400e-b102-7cc590bfe0ee	Klebsiella pneumoniae	Klebsiella	ARO:3003923|oqxB	group oqx-mex-amr-1	71.43	112	365
59948647-d899-463a-be21-5e9553806efe	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003066|smeR	group bae-sme-1	73.15	108	3594
0ac6e3a7-1c57-4024-a25b-f3ae500f2640	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003049|rosB	rosB	71.23	219	575
4b82c7c1-276e-4c46-9f7c-dd97423c2d34	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000207|acrA	group acr-sme-1	73.85	218	894
a0521bdf-fbf7-4ad0-818b-f00db32176db	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003578|PmrF	PmrF	70.09	953	3127
a0521bdf-fbf7-4ad0-818b-f00db32176db	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3002985|arnA	arnA	73.03	508	5012
bed9481d-1ae6-46f6-a974-8f2c1f782a9b	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3002986|bacA	bacA	74.16	356	202
6509ee65-1007-4488-8c46-59f937d7c1bb	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001330|mdtD	mdtD	74.2	1027	517
6509ee65-1007-4488-8c46-59f937d7c1bb	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000794|mdtC	group mdt-mex-sme-1	78.32	489	1031
4c91f2ca-f48b-4d3d-a5e2-14d7b427d426	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003840|aminocoumarin	cysB	74.25	299	3134
11dd0010-f065-4ef1-b1ee-b4a87a1e0234	Klebsiella pneumoniae	Enterobacteriaceae	ARO:3003923|oqxB	group oqx-mex-amr-1	87.22	3256	648
11dd0010-f065-4ef1-b1ee-b4a87a1e0234	Klebsiella pneumoniae	Enterobacteriaceae	ARO:3003922|oqxA	group oqx-mex-1	87.64	639	3462
fd60b0fb-da23-4f60-8842-1913efe6ece6	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000823|ramA	group mar-ram-1	72.68	355	7635
f420290b-60c0-44ba-b403-570d157ad714	Klebsiella pneumoniae	Klebsiella	ARO:3000024|patA	patA	82.44	450	216
d8f2c94f-76d2-4007-bc7c-f789b3d80de4	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001214|mdtM	group mdt-mdf-1	76.06	188	451
8eda44d2-eb8f-4ca5-92fa-199d2b2bb191	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003830|aminocoumarin	alaS	81.89	243	529
c418092f-f317-4930-b1eb-9333a3b50f8d	Klebsiella pneumoniae	Enterobacteriaceae	ARO:3003923|oqxB	group oqx-mex-amr-1	84.94	737	245
ec8ac5b7-8b1f-41c2-b768-5a36ee6178e6	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000024|patA	patA	74.25	532	204
e590b7d3-e60c-45e4-b2b6-8c05077b70fb	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000027|emrA	group emr-5	72.89	1077	337
e590b7d3-e60c-45e4-b2b6-8c05077b70fb	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000074|emrB	emrB	77.83	230	1377
60db3742-da72-45ea-9033-783f8d9d02e9	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000263|marA	group mar-ram-1	73.57	314	4316
140eec99-a2a6-40e8-8662-a69051a9c50d	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001328|mdfA	group mdt-mdf-1	73.58	636	262
f71e8e9e-884f-4e2e-8d55-3943934c21be	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003830|aminocoumarin	alaS	74.05	447	2754
274ec408-75a9-4217-b1cb-31a2abe38749	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000024|patA	patA	71.4	514	2441
6d280832-e7d4-436a-833a-6e2a7ccd1221	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000074|emrB	emrB	71.4	577	1810
6d280832-e7d4-436a-833a-6e2a7ccd1221	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000027|emrA	group emr-5	70.26	427	1285
6d280832-e7d4-436a-833a-6e2a7ccd1221	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000027|emrA	group emr-5	70.0	200	1458
8509d609-1321-4f76-9d0b-17c24e6ff26a	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003841|kdpE	kdpE	73.02	367	1463
aa60d629-e9ea-4e51-93e5-f05b81e1c15e	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3002828|srmB	group srm-tlr-car-ole-1	72.31	130	2685
9ea2e289-3e34-4201-bc39-4a975927a47e	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000518|CRP	CRP	74.35	651	931
a477943c-ae6d-4d2b-b753-eb4f0d39ba7a	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000378|mexB	group mex-sme-1	75.16	153	3406
a477943c-ae6d-4d2b-b753-eb4f0d39ba7a	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000378|mexB	group mex-sme-1	70.97	155	3098
a477943c-ae6d-4d2b-b753-eb4f0d39ba7a	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003056|smeE	group mex-sme-1	70.68	440	1887
a477943c-ae6d-4d2b-b753-eb4f0d39ba7a	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003056|smeE	group mex-sme-1	71.19	118	2468
a477943c-ae6d-4d2b-b753-eb4f0d39ba7a	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003056|smeE	group mex-sme-1	71.13	142	3164
a477943c-ae6d-4d2b-b753-eb4f0d39ba7a	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	71.71	152	3414
07a50cfe-ae5c-4575-9a6a-ac73ae53cdb5	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000263|marA	group mar-ram-1	71.76	170	2441
8982c232-50b6-4d87-ab2d-8a2a53382e67	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000378|mexB	group mex-sme-1	72.54	386	2281
8982c232-50b6-4d87-ab2d-8a2a53382e67	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	70.73	123	1845
506b2909-dc48-40b8-942e-d2cf90e5a9ed	Klebsiella pneumoniae	Klebsiella	ARO:3000830|cpxA	cpxA	78.7	277	147
506b2909-dc48-40b8-942e-d2cf90e5a9ed	Klebsiella pneumoniae	Klebsiella	ARO:3000831|cpxR	cpxR	81.2	133	287
2590c440-2830-4195-8892-01b4db7b0350	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000825|robA	robA	71.06	235	2591
777163b1-bba0-4d96-af68-052d04a14349	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000502|acrF	group ceo-ade-acr-1	72.57	113	7522
777163b1-bba0-4d96-af68-052d04a14349	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000796|mdtF	group mdt-mex-sme-1	72.1	233	5901
777163b1-bba0-4d96-af68-052d04a14349	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	71.97	132	7359
1d33811f-abb0-4246-b90e-8b085fc11948	Klebsiella pneumoniae	Klebsiella	ARO:3000793|mdtB	group mdt-mds-acr-mtr-1	72.82	758	197
b19b6086-e391-4657-8ef0-9fd7dbee3f09	Klebsiella pneumoniae	Klebsiella	ARO:3000024|patA	patA	75.42	948	5091
e7f989e9-1ce9-4eb7-a67e-746165f025a0	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001327|mdtK	mdtK	70.42	1447	771
70249fee-7fda-405f-a88a-492e9daa3825	Klebsiella pneumoniae	Enterobacteriaceae	ARO:3002831|vgaC	vgaC	80.87	230	942
29579141-1d1a-458b-bdf5-6364400cf0a0	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001214|mdtM	group mdt-mdf-1	72.2	518	668
489e7544-20ce-46b6-8756-1b227682963e	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001214|mdtM	group mdt-mdf-1	70.85	199	2162
cd299a03-538e-4d57-bc02-9fd8f69954e8	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003840|aminocoumarin	cysB	71.82	997	3686
6fabe10b-f881-45c5-ab5a-bae9c46e9ca9	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003844|mfd	mfd	73.56	711	6275
6fabe10b-f881-45c5-ab5a-bae9c46e9ca9	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003844|mfd	mfd	74.26	101	6072
4718b8c1-62b2-4869-8ce7-dd21a3b6380f	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000074|emrB	emrB	73.87	1569	899
4718b8c1-62b2-4869-8ce7-dd21a3b6380f	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000027|emrA	group emr-5	70.49	759	2410
4e9cc2b1-3f71-4ec9-9457-2042fc6a3851	Klebsiella pneumoniae	Enterobacteriaceae	ARO:3003010|ceoB	group ceo-ade-acr-1	71.43	140	2011
08c357d4-1ffe-4ddb-a13b-36da4eecdff8	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000074|emrB	emrB	74.92	1312	987
68975243-59bc-488a-a866-399a10e3c8b3	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001327|mdtK	mdtK	70.56	659	52
f685b0b5-9282-4aae-9850-4bbfd1eed323	Klebsiella pneumoniae	Klebsiella	ARO:3000024|patA	patA	78.65	178	2341
f42eb7d5-e24c-4464-9a64-61cfe2ad9436	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000826|sdiA	sdiA	79.05	148	536
1a50b849-6e8b-4b65-9a65-d496f1a99084	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000830|cpxA	cpxA	75.67	1266	215
b718a79a-43a1-4543-939d-4354d39b8ad6	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000792|mdtA	mdtA	71.46	1023	7387
b718a79a-43a1-4543-939d-4354d39b8ad6	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000793|mdtB	group mdt-mds-acr-mtr-1	73.13	588	8448
013e6ede-1741-429e-a11f-a0d337aa373c	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003056|smeE	group mex-sme-1	72.27	476	3018
013e6ede-1741-429e-a11f-a0d337aa373c	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3002983|amrB	group oqx-mex-amr-1	73.87	111	2154
94fd30e9-1c96-4a44-aeef-88815ec6fc8b	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001215|mdtL	group mdt-bcr-1	76.36	110	3454
c2fe0d05-d1cc-4cc8-934d-96a6d94a6ef5	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000237|tolC	tolC	71.92	260	990
cd9754cf-a17e-4046-94c7-9c7e5c5e1ba4	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000828|baeR	group bae-sme-1	75.52	531	68
7c2bf6af-b378-4ca0-8cdc-74fc9acf705d	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000207|acrA	group acr-sme-1	70.62	354	121
5a4c5f29-3a1e-45b3-8c33-68638b8f2fbe	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003840|aminocoumarin	cysB	72.24	562	2562
58e8f118-0279-4884-b815-4b1dad5cdabd	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003922|oqxA	group oqx-mex-1	83.54	972	1793
c849a22a-c112-4281-bc97-4dcdd9da4ace	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001214|mdtM	group mdt-mdf-1	71.54	130	5260
4f326abf-3f9a-42c8-b795-fcaa4275f29f	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000826|sdiA	sdiA	75.0	208	393
289843da-cd62-419f-a851-01181361b3ea	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3002986|bacA	bacA	73.37	845	7929
803acbc6-b004-42cb-8810-ff01ecfb6608	Proteus mirabilis	Proteus mirabilis	ARO:3002670|cat	group cat-1	84.75	446	10753
75f19990-1db9-48b5-88f2-07f73317e27f	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000825|robA	robA	74.49	345	96
95c4a648-0bd1-432d-a2de-63e8db9dbb21	Klebsiella pneumoniae	Klebsiella	ARO:3000237|tolC	tolC	76.92	169	393
34c1a5e3-d496-46a6-b793-5320bf0201c9	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000216|acrB	group mex-acr-1	75.44	3200	1569
34c1a5e3-d496-46a6-b793-5320bf0201c9	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000207|acrA	group acr-sme-1	72.1	810	4639
ee79f39b-aeff-4691-a667-cee2e4218f15	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003209|FosA5	group Fos-3	78.85	227	3356
82947249-da5d-46de-a5b3-fe8bdd7ae068	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003052|smeB	group mdt-mex-sme-1	75.25	101	664
0a56964a-3f37-4ee3-b855-f7e7d426a3d1	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000830|cpxA	cpxA	74.25	1406	3333
0a56964a-3f37-4ee3-b855-f7e7d426a3d1	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000831|cpxR	cpxR	74.65	718	4682
4c34efc0-9b24-42f8-b983-502723ccbc2f	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001328|mdfA	group mdt-mdf-1	72.0	1100	1960
71411afd-bb98-47af-8836-a507a62b8414	Klebsiella pneumoniae	Klebsiella	ARO:3003056|smeE	group mex-sme-1	75.47	322	296
09328504-afb1-484f-8ab8-a9392c425ff4	Klebsiella pneumoniae	Klebsiella	ARO:3000024|patA	patA	75.08	991	219
6e148699-f9b6-4da6-8b42-3d7ab335d365	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3002827|tlrC	group srm-tlr-car-ole-1	71.03	107	358
7ae51fb0-8476-4f73-9648-4d5199e8f3f6	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003922|oqxA	group oqx-mex-1	87.29	236	1932
deb6ae0c-247e-48a4-ac54-61d9ffaa32d7	Klebsiella pneumoniae	Enterobacteriaceae	ARO:3002831|vgaC	vgaC	87.92	240	1399
d7de9a05-577d-4498-9de0-feffb30f16c1	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000792|mdtA	mdtA	70.67	225	1645
cd91c222-ecd9-4189-b9df-371e473cf546	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3002986|bacA	bacA	71.09	595	1482
a2d21a23-2e49-46e9-823f-dd12c21ed3a3	Klebsiella pneumoniae	Klebsiella	ARO:3000796|mdtF	group mdt-mex-sme-1	74.71	174	176
a2d21a23-2e49-46e9-823f-dd12c21ed3a3	Klebsiella pneumoniae	Klebsiella	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	71.43	231	135
be0c4d3f-8254-41e7-8fba-d6651a858de8	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000237|tolC	tolC	71.8	1163	949
14b95e08-b2f9-4a9e-addf-dca38e9aa2f7	Klebsiella pneumoniae	Klebsiella	ARO:3000024|patA	patA	71.68	459	472
3b481053-0f02-49d7-a291-5eeabca455bd	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	72.39	728	59
eadee5ba-7bd3-4314-a6f3-474a8a6ea7ba	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003066|smeR	group bae-sme-1	72.46	138	3936
5710b64d-0152-4577-bd2b-eec3cb19ec35	Klebsiella pneumoniae	Klebsiella	ARO:3001327|mdtK	mdtK	75.2	246	231
1139dd78-f510-48d0-a3ee-5dd936402f67	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000024|patA	patA	73.15	689	2765
345e45d5-cedc-403d-a6a5-406210849fcf	Klebsiella pneumoniae	Enterobacteriaceae	ARO:3003359|Streptomyces	Streptomyces	73.61	144	154
bf2c7cc4-f1ba-4c71-98ba-dee8c236b339	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000502|acrF	group ceo-ade-acr-1	71.61	317	87
1a6c3b47-970d-4340-b86b-1cdd166b2c2f	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003844|mfd	mfd	71.85	238	1166
20e327b9-7b0e-4748-b2db-143d9878202d	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003066|smeR	group bae-sme-1	75.47	106	1135
697528e6-f0b4-4250-87c4-549183af5ff6	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000830|cpxA	cpxA	73.17	451	768
bc52996e-2b26-4877-bdf0-42d7dcb3a0fe	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000792|mdtA	mdtA	73.68	494	77
8d34974b-1812-4479-8010-a730cf56ee52	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000825|robA	robA	70.29	828	1632
4fa91722-79e4-479b-8870-8695b2519190	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003830|aminocoumarin	alaS	72.85	2158	68
e91fbdf6-de5f-495c-af30-16b3108c6d1c	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003840|aminocoumarin	cysB	72.5	600	2130
6df55ff0-5349-4263-b49e-65b2f9d19a08	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003830|aminocoumarin	alaS	73.16	339	3300
416fdf9a-524c-4c18-b0cd-1d6726577c2e	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003922|oqxA	group oqx-mex-1	86.97	1205	1849
416fdf9a-524c-4c18-b0cd-1d6726577c2e	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003923|oqxB	group oqx-mex-amr-1	87.2	375	3031
7d2feaf6-92fc-4391-9f53-45c51e54ddb4	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000793|mdtB	group mdt-mds-acr-mtr-1	72.42	2948	2938
7d2feaf6-92fc-4391-9f53-45c51e54ddb4	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000792|mdtA	mdtA	71.08	1027	2929
1ed37c39-49c9-4aa6-87f3-18c1b8f33b93	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000516|emrR	emrR	75.24	315	117
e6791c31-de07-4825-bccc-263727567ab4	Klebsiella pneumoniae	Klebsiella	ARO:3000207|acrA	group acr-sme-1	73.01	1019	297
e6791c31-de07-4825-bccc-263727567ab4	Klebsiella pneumoniae	Klebsiella	ARO:3000216|acrB	group mex-acr-1	78.12	128	1139
667f8edc-40f2-4f60-b43c-c0d6887a853e	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003359|Streptomyces	Streptomyces	71.63	215	3720
76914227-95c7-40ea-ab4b-f85a5369cb27	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003578|PmrF	PmrF	71.3	547	195
30a17c45-3589-4892-a21e-72656458044f	Escherichia fergusonii	Enterobacteriaceae	ARO:3002831|vgaC	vgaC	87.07	232	1633
d8998423-93e6-4447-aac7-0bbf16c047a8	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000794|mdtC	group mdt-mex-sme-1	75.61	537	371
d8998423-93e6-4447-aac7-0bbf16c047a8	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001330|mdtD	mdtD	78.57	280	584
c8d73c20-c99d-4f15-8c60-d58a75e7b1fc	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003052|smeB	group mdt-mex-sme-1	72.37	152	4982
db83ce4e-0c3d-406c-9ce3-dd82cb7e71ef	Proteus mirabilis	Proteus mirabilis	ARO:3003049|rosB	rosB	73.79	103	4125
30ff0598-e921-40fd-b5b5-570978bcdc7b	Proteus mirabilis	Proteus mirabilis	ARO:3003844|mfd	mfd	70.87	103	2584
ae9eec6d-b8b7-488e-9c73-9a6792094653	Klebsiella pneumoniae	Enterobacterales	ARO:3001191|SHV-152	group SHV-LEN-OKP-1	83.92	877	7539
52945c70-668e-4ec1-ba9d-ba25bad99701	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	71.83	2982	155
762c42b6-102d-48a2-8046-55ae99e8adf9	Klebsiella pneumoniae	Klebsiella	ARO:3000831|cpxR	cpxR	74.82	711	511
762c42b6-102d-48a2-8046-55ae99e8adf9	Klebsiella pneumoniae	Klebsiella	ARO:3000830|cpxA	cpxA	79.03	329	1208
3b4ff943-db0c-4ed0-9f82-9f0b7e0b8b98	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001215|mdtL	group mdt-bcr-1	73.68	190	2038
14b355e0-6b26-4b6c-a90d-a1377d4de537	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000074|emrB	emrB	77.87	1062	1095
14b355e0-6b26-4b6c-a90d-a1377d4de537	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000027|emrA	group emr-5	70.18	912	1230
6e1f8b14-ad14-439a-97c7-a20be52e42da	Klebsiella pneumoniae	Klebsiella	ARO:3003052|smeB	group mdt-mex-sme-1	74.46	466	2215
6e1f8b14-ad14-439a-97c7-a20be52e42da	Klebsiella pneumoniae	Klebsiella	ARO:3002983|amrB	group oqx-mex-amr-1	72.0	100	3089
26f62185-131f-4784-8f0e-4e0fbd57d5bb	Escherichia coli	Enterobacteriaceae	ARO:3002831|vgaC	vgaC	88.28	239	764
2ef1633d-f513-4cd3-b8c0-e9b3ef7367a7	Klebsiella pneumoniae	Klebsiella	ARO:3003922|oqxA	group oqx-mex-1	88.95	579	679
f8046ab6-e1c3-454c-983d-16ef58e7e22c	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000793|mdtB	group mdt-mds-acr-mtr-1	72.26	501	1989
98e4da7c-5558-4187-9c06-41cfbb5db7d4	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000207|acrA	group acr-sme-1	71.0	369	5054
98e4da7c-5558-4187-9c06-41cfbb5db7d4	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000796|mdtF	group mdt-mex-sme-1	70.12	425	3170
3a7351f9-8af1-4e82-8b60-a0729eca637b	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000499|acrE	group acr-mex-1	72.28	101	1036
bb73bdc3-ea38-46fb-bec8-8f57f8365541	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000074|emrB	emrB	75.02	1137	929
e8b2ecc8-1b4a-4189-be5d-f6d189ecca52	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003844|mfd	mfd	70.1	291	220
2e79fb23-9be9-4cfa-9efc-aa1fab57f370	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000804|mexF	group mex-Tri-1	73.39	109	4536
5e9896c2-ab7f-4e74-b964-91dfe28dab19	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000024|patA	patA	75.26	485	4420
258579c6-90d2-4ace-a62e-643ffea8ef30	Klebsiella pneumoniae	Enterobacteriaceae	ARO:3002831|vgaC	vgaC	86.24	109	912
48cf292a-0a03-4f07-835c-c25eb403ef41	Klebsiella pneumoniae	Klebsiella	ARO:3000830|cpxA	cpxA	74.94	782	2072
48cf292a-0a03-4f07-835c-c25eb403ef41	Klebsiella pneumoniae	Klebsiella	ARO:3000831|cpxR	cpxR	74.44	712	1375
1cc0b8b5-8ae7-4e3d-b0f6-8b19ff1bb268	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000216|acrB	group mex-acr-1	71.6	3222	1031
1cc0b8b5-8ae7-4e3d-b0f6-8b19ff1bb268	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000207|acrA	group acr-sme-1	73.58	371	4317
34276f14-1364-43e5-8713-e0fc8dec53b4	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000378|mexB	group mex-sme-1	71.75	400	967
43691b21-e36d-44ad-b6da-7f1ef6eb241a	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000216|acrB	group mex-acr-1	74.34	339	476
43691b21-e36d-44ad-b6da-7f1ef6eb241a	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000207|acrA	group acr-sme-1	71.05	342	350
6d09b60e-bbaa-4f23-ac42-33c9f7933afe	Klebsiella pneumoniae	Klebsiella	ARO:3000263|marA	group mar-ram-1	73.06	386	2535
f573fde2-7be7-4031-946f-366f5bae0b6c	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001215|mdtL	group mdt-bcr-1	73.81	210	3027
