ReadId	HostHit	Overlap	Independent	CARDhit
a060fdd5-82cb-4c9d-bf63-407c55ccfc35	Klebsiella pneumoniae	780	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin
21024372-c843-4225-98c5-76f29e6cddea	Klebsiella pneumoniae	1840	Y	gb|U00096|-|1124117-1125326|ARO:3001216|mdtH
088a9b9c-d102-47f6-94c3-a028ae503b12	Klebsiella pneumoniae	1667	Y	gb|U00096|+|3891614-3892790|ARO:3001215|mdtL
eab45b42-c8f9-41f1-b31a-392ba3a53528	Klebsiella pneumoniae	553	Y	gb|U00096|+|2812615-2814154|ARO:3000074|emrB
8dd816b6-633b-498e-a24e-a89ab7fa1674	Klebsiella pneumoniae	5498	Y	gb|U00096|+|3413863-3415021|ARO:3000499|acrE
5b8614d1-35d7-415b-b193-48724e8e7b4a	Klebsiella pneumoniae	883	Y	gb|NC_002695|+|3211891-3212506|ARO:3000832|evgA
5398e7aa-ec7d-4764-80ad-7b823c32a55b	Klebsiella pneumoniae	267	Y	gb|AF235050.4|+|38028-40140|ARO:3003318|Streptomyces
6e369cde-9964-4fea-a055-0a120acf8e50	Klebsiella pneumoniae	164	Y	gb|AB219524.1|+|1176-4338|ARO:3003699|mexQ
4ca686b0-7954-44d2-9bff-b810c912b6ed	Klebsiella pneumoniae	258	Y	gb|AP009048|-|4153663-4154296|ARO:3000518|CRP
2f663aeb-fa64-47b8-af88-9fabb571ebe8	Klebsiella pneumoniae	2100	Y	gb|JQ768046|+|7760-9440|ARO:3001313|facT
ce6b4503-e295-4806-9631-7a5ecaa68ae2	Klebsiella pneumoniae	2646	Y	gb|AY768532|+|0-1935|ARO:3000535|macB
3571d769-0e9d-4746-9553-f533ccd30f74	Klebsiella pneumoniae	648	Y	gb|M28303|+|242-1187|ARO:3003564|EXO
b81af641-ed5a-4252-9f0c-3bf9c3245fc2	Klebsiella pneumoniae	1149	Y	gb|X98831.1|+|361-1555|ARO:3003359|Streptomyces
e42a8483-90cb-42ba-89b9-7603eee05a13	Klebsiella pneumoniae	1876	Y	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd
032b3c17-b7e8-418e-8b8d-9086845cf918	Klebsiella pneumoniae	13	N	gb|U00096|+|2158385-2161463|ARO:3000794|mdtC
c0446e91-b127-4b89-b87e-5df59973b44d	Klebsiella pneumoniae	1965	Y	gb|L11616|+|1569-4710|ARO:3000378|mexB
d5781d51-31d4-4fe6-9b74-0909fa3e8146	Klebsiella pneumoniae	2060	Y	gb|NC_002695|-|1737553-1737967|ARO:3000676|H-NS
97c922e6-bc00-4efe-b53d-302012eddb26	Klebsiella pneumoniae	2491	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA
3afb2b1b-30c0-4bde-b7a5-17c0416b5fe4	Klebsiella pneumoniae	268	Y	gb|D38215|+|0-1539|ARO:3002893|tcr3
6cad4f54-055c-4e7d-8007-ae459515724a	Klebsiella pneumoniae	5066	Y	gb|AF170880|+|0-1848|ARO:3002522|novA
369b01da-e3fa-4495-a96a-4ed6fb686fd3	Klebsiella pneumoniae	436	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin
8342798d-77f3-465f-a784-5b4588d026a3	No hit	0	N	gb|AB219524.1|+|4334-5810|ARO:3003700|opmE
bf4dc440-c6c9-4041-86c4-65a22ab7b14b	Klebsiella pneumoniae	723	Y	gb|X53401|+|0-1992|ARO:3002891|otrA
c0321b31-9476-436a-9ab0-17c6e04b017a	Klebsiella pneumoniae	1669	Y	gb|U00096|+|2812615-2814154|ARO:3000074|emrB
bada5712-5661-44de-8f7b-8ff60cdd2b72	Klebsiella pneumoniae	3942	Y	gb|AY768532|+|0-1935|ARO:3000535|macB
41f9f9bd-e033-43b8-8230-47a5713725b8	Klebsiella pneumoniae	1930	Y	gb|CP014358.1|-|2161325-2162750|ARO:3001327|mdtK
c5fbb648-825e-4f99-af85-76bdcfb32be2	Klebsiella pneumoniae	402	Y	gb|AE014292|+|568280-570923|ARO:3003772|Brucella
d85caf42-f2d0-44d7-ac0c-e4ece172dc54	Klebsiella pneumoniae	1910	Y	gb|AB219523.1|+|1175-4286|ARO:3003705|mexN
68aee99e-e2ca-43ae-98e4-afae4c8b5964	Klebsiella pneumoniae	2261	Y	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
300cfb10-d3c4-457d-9e2a-b5a624413b05	Klebsiella pneumoniae	1810	Y	gb|NC_000913.3|+|2810769-2811300|ARO:3000516|emrR
337320da-414d-4518-a9e9-6883407b3ca8	Klebsiella pneumoniae	1413	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA
dc10107e-0b77-4693-9357-2951515578e4	Klebsiella pneumoniae	3519	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin
92552a2c-5b6a-4c0d-bfe3-18695dd9230f	Klebsiella pneumoniae	848	Y	gb|AY154657|+|0-1161|ARO:3000601|Erm(38)
9b982158-fce0-4fa4-bfa2-ef01ed796ae1	Klebsiella pneumoniae	221	Y	gb|AB765395|+|0-1143|ARO:3002993|AQU-1
ce2f5f8c-7d3e-4666-893e-97afd1f54c89	Klebsiella pneumoniae	4829	Y	gb|AY768532|+|0-1935|ARO:3000535|macB
5d82995f-324f-4d76-aa3d-9b46c04d0a5d	Klebsiella pneumoniae	4379	Y	gb|D89862|+|111-981|ARO:3001907|CTX-M-45
ff98ca94-1756-4f35-b63f-a9929b0e93b1	Klebsiella pneumoniae	312	Y	gb|AP009048|-|4338624-4340268|ARO:3003576|PmrC
adee774a-9717-4b43-a930-b41acfedcd26	Klebsiella pneumoniae	101	Y	gb|U00096|+|2812615-2814154|ARO:3000074|emrB
e9fb49b0-3c0e-4301-9424-ac129ba20233	Klebsiella pneumoniae	586	Y	gb|NC_002695|+|3211891-3212506|ARO:3000832|evgA
32467ded-8429-42d3-88ed-554b4733dd26	Klebsiella pneumoniae	1419	Y	gb|NC_000913.3|-|721055-721733|ARO:3003841|kdpE
431f555e-a000-4023-abab-00dc3343f95e	Klebsiella pneumoniae	110	Y	gb|U00096|-|1124117-1125326|ARO:3001216|mdtH
a86b8da1-d0f8-45fa-986a-66d5eb277360	Klebsiella pneumoniae	2746	Y	gb|NC_000913.3|+|84367-85312|ARO:3003843|leuO
386813b5-fad9-4f09-8973-e3bb29e37aa6	Klebsiella pneumoniae	230	Y	gb|NC_003197|-|393892-397060|ARO:3000790|mdsB
d7843b28-baff-4228-b127-b3fcc4727b60	No hit	0	N	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
599e29cb-56c9-408f-8a52-c8de236fac42	Klebsiella pneumoniae	2057	Y	gb|NC_007779|+|2586250-2589364|ARO:3000491|acrD
7cf6a8dc-46d9-48a5-a723-5502526d51de	Klebsiella pneumoniae	3594	Y	gb|AF079900|+|39-1731|ARO:3002892|otrB
9fcdf3cd-403c-459b-bdf9-6364e841d7af	Klebsiella pneumoniae	193	Y	gb|NC_000913.3|+|484425-485619|ARO:3000207|acrA
d2588004-1e1e-4f3e-94ed-747824e3d78c	Klebsiella pneumoniae	282	Y	gb|NC_007779|-|4336858-4337950|ARO:3003583|PmrB
57e1cb29-cb01-4bf9-8d7b-0885a24de6e0	Klebsiella pneumoniae	50	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
7b02bd0e-cabe-4ea6-a5e5-1ac77c8d7ba5	Proteus mirabilis	527	Y	gb|NC_003197|-|393892-397060|ARO:3000790|mdsB
04a3b086-2f6b-44c9-9377-525285d01f96	No hit	0	N	gb|JX121123|+|0-861|ARO:3001195|SHV-156
1aa129e7-b4df-4944-a98d-05ad789e0a14	Klebsiella pneumoniae	553	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
a4bf5529-847e-4e57-aae7-378cf70f4697	Klebsiella pneumoniae	34	N	gb|U00096|+|2812615-2814154|ARO:3000074|emrB
66588c7d-9a9d-4465-8f17-7530854c87ec	Klebsiella pneumoniae	5485	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
04a2b8fe-b3e3-4ebb-8dcd-402de3e8add1	Klebsiella pneumoniae	4628	Y	gb|AY768532|+|0-1935|ARO:3000535|macB
59e194bc-ad14-4552-b46e-f6d9f6b2e386	Klebsiella pneumoniae	2522	Y	gb|NC_007779|-|1115840-1117067|ARO:3001329|mdtG
4a51d792-037c-436f-ae8a-25dd9e394ace	Klebsiella pneumoniae	4664	Y	gb|X98831.1|+|361-1555|ARO:3003359|Streptomyces
3d730200-1f1d-46d1-948b-6f87be231531	Klebsiella pneumoniae	3521	Y	gb|U00096|+|3891614-3892790|ARO:3001215|mdtL
bf5acbeb-724d-447a-92a9-aa40644a275e	Klebsiella pneumoniae	498	Y	gb|AY423074|+|0-858|ARO:3001792|OXA-62
25b1506a-5679-4455-b466-1536474dd334	Klebsiella pneumoniae	251	Y	gb|U00096|+|2161463-2162879|ARO:3001330|mdtD
d3172f5c-1719-4b10-9a0f-a9732df123d3	Proteus mirabilis	385	Y	gb|U00096|-|1124117-1125326|ARO:3001216|mdtH
6385c5de-7ef9-4908-8945-15d866968232	Klebsiella pneumoniae	962	Y	gb|NC_007779|+|2166412-2167135|ARO:3000828|baeR
d1725fae-8040-4d47-9b09-9e389438ac49	Klebsiella pneumoniae	277	Y	gb|JQ727668|+|0-375|ARO:3000823|ramA
94af0e0d-b29b-475c-bfa8-4731adce210c	Klebsiella pneumoniae	3057	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA
ce801dc5-dadd-489f-bb72-b2391c8ecb72	Klebsiella pneumoniae	696	Y	gb|AP009048|-|4306556-4307588|ARO:3003548|mdtN
410b95c8-008f-493b-aa78-cd123b2a1afe	Klebsiella pneumoniae	217	Y	gb|NC_007779|+|2586250-2589364|ARO:3000491|acrD
2f78d246-fd9e-4612-98ee-f6b2995a5f71	Klebsiella pneumoniae	2110	Y	gb|M57437|+|0-1647|ARO:3002827|tlrC
fdcc9f79-687d-4d39-a678-6dd256e50f03	Klebsiella pneumoniae	3629	Y	gb|AJ252200|+|1278-4401|ARO:3003056|smeE
269b931f-e625-4bb5-8d23-e60415363f19	Klebsiella pneumoniae	247	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
4b03a83c-ac40-4bbb-a7c5-fe15f283bf41	Klebsiella pneumoniae	2609	Y	gb|X63451|+|0-1653|ARO:3002828|srmB
373f1e5e-4ac7-4eae-a671-45d5dee994a2	Klebsiella pneumoniae	506	Y	gb|NC_002695|-|4904931-4905630|ARO:3000831|cpxR
49c9a4c2-304a-4423-9930-8a1b67964fff	Klebsiella pneumoniae	529	Y	gb|X63451|+|0-1653|ARO:3002828|srmB
cc54ea52-f2cb-416c-a3cb-039c9f4f3b2c	Klebsiella pneumoniae	1654	Y	gb|AP009048|-|4306556-4307588|ARO:3003548|mdtN
8ac2ea7c-e972-4fa9-ad9f-45f6ceb860eb	Klebsiella pneumoniae	1808	Y	gb|L36601|+|1420-3130|ARO:3003036|oleB
dd1fabfe-982c-4b8b-a381-f1653b9bbc6b	Klebsiella pneumoniae	1252	Y	gb|U00096|+|2158385-2161463|ARO:3000794|mdtC
77ceb3f1-5a89-4148-a090-39688c971443	Klebsiella pneumoniae	840	Y	gb|X51891|+|189-1335|ARO:3000326|ErmE
cb335c36-5859-4df3-9b86-c31a5e65f54e	Klebsiella pneumoniae	328	Y	gb|GG749185.1|+|116812-118003|ARO:3000309|emrD
b540129a-da0e-4abb-86f4-f6a90702014a	Klebsiella pneumoniae	15	N	gb|JQ394987|+|0-1233|ARO:3001328|mdfA
57b00e35-5a7d-4ba0-b44e-1c94896047f5	Klebsiella pneumoniae	2253	Y	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd
d4dc7769-80fa-44eb-8bc9-49144d37bf7c	Klebsiella pneumoniae	2412	Y	gb|AP009048|-|4303042-4304509|ARO:3003550|mdtP
1b7cf0da-21b9-4ed2-9c49-d50186370bb7	Klebsiella pneumoniae	1529	Y	gb|NC_002516.2|+|178454-179525|ARO:3003680|TriB
b41ac9f0-c56f-4e60-aed3-2c5a6c4eb5b6	Klebsiella pneumoniae	222	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA
31f75bed-aec8-4ca1-9903-bdb1ef85e6dc	Klebsiella pneumoniae	3508	Y	gb|FJ768952|+|0-1488|ARO:3000237|tolC
db1e6148-0f11-4d95-9f3a-a6dad95ecf50	Klebsiella pneumoniae	6394	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
6cacd863-4409-4245-98ef-c57150e77aec	Klebsiella pneumoniae	431	Y	gb|NC_002695|-|4903561-4904935|ARO:3000830|cpxA
ad766879-aa38-409a-8850-afeadf2d72c6	Klebsiella pneumoniae	1474	Y	gb|AF235050.4|+|38028-40140|ARO:3003318|Streptomyces
63db234a-de0e-4bac-94bb-229e12b875ae	Klebsiella pneumoniae	5843	Y	gb|NC_002695|-|1737553-1737967|ARO:3000676|H-NS
13e4c233-745d-41df-afb2-4170ead3be7e	Klebsiella pneumoniae	1863	Y	gb|NC_000913.3|+|1333854-1334829|ARO:3003840|aminocoumarin
bca3f900-2d7e-46c4-9ad9-9a17de48f5e2	Klebsiella pneumoniae	211	Y	gb|AY264780|-|1824-3006|ARO:3000569|tet41
bd102361-6156-42ac-a750-353389c29ef5	Escherichia coli	2086	Y	gb|KU302801|+|102199-102430|ARO:3002831|vgaC
92b3ef7e-12be-440f-9855-f2ab3101a024	Klebsiella pneumoniae	1310	Y	gb|AP009048|-|4338624-4340268|ARO:3003576|PmrC
0274146f-d932-4ab9-8056-fd88a879dc56	Proteus mirabilis	3462	Y	gb|AF038993|+|0-1197|ARO:3000177|tetJ
4c0abd85-d42b-45f0-ab14-5585133cae1d	Klebsiella pneumoniae	1776	Y	gb|NC_000913.3|+|84367-85312|ARO:3003843|leuO
807155ca-bcd3-4b56-b5d0-04e541918d66	Klebsiella pneumoniae	3594	Y	gb|AY768532|+|0-1935|ARO:3000535|macB
64ea8a8b-cf7b-4cdc-a50b-2239244f0027	No hit	0	N	gb|CP000312|-|1756064-1757774|ARO:3003773|Clostridium
03ddc3e4-cd53-4c4a-a456-25037549bac9	Klebsiella pneumoniae	1702	Y	gb|NC_002516|+|476332-477790|ARO:3000379|oprM
283f236e-5a77-4c18-a151-206ba13a86a0	Klebsiella pneumoniae	12770	Y	gb|AY768532|+|0-1935|ARO:3000535|macB
e737592f-78cb-4d93-b9a5-55b3491c9e5c	Klebsiella pneumoniae	400	Y	gb|NC_002516.2|+|179521-182569|ARO:3003681|TriC
3037740b-066f-465a-aefc-6e67ac430259	Klebsiella pneumoniae	360	Y	gb|AP009048|-|4153663-4154296|ARO:3000518|CRP
743680d0-16c1-43dd-add7-3f6d2ceccb20	Klebsiella pneumoniae	2	N	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd
edbba1d3-cce0-4cf9-8481-52b5f98aebf3	Klebsiella pneumoniae	3625	Y	gb|NC_002695|-|4903561-4904935|ARO:3000830|cpxA
0213c7e0-4fc4-4c35-9f29-b1bc5d57bf76	Proteus mirabilis	3556	Y	gb|AF038993|+|0-1197|ARO:3000177|tetJ
b8a2c24b-2389-47da-8b12-6bac9b96fab4	Klebsiella pneumoniae	112	Y	gb|EU136031|+|0-876|ARO:3001942|CTX-M-81
7b86849a-88df-4044-9528-113a607f535f	Klebsiella pneumoniae	1313	Y	gb|L36601|+|1420-3130|ARO:3003036|oleB
0e58708e-36be-4a0e-a6c6-c1b7420640cb	Escherichia coli	1891	Y	gb|KU302801|+|102199-102430|ARO:3002831|vgaC
2b7c2572-9507-4b39-9845-9ff8c22af8d7	Klebsiella pneumoniae	1599	Y	gb|NC_002695|+|3211891-3212506|ARO:3000832|evgA
4da3fcf3-71f5-4289-9292-f90e69c93bbd	Klebsiella pneumoniae	457	Y	gb|U00096|-|2098446-2099613|ARO:3003577|PmrE
cc6e5895-834b-43d3-b5fb-c87b2f07e2f0	Klebsiella pneumoniae	2288	Y	gb|NC_002516|+|476332-477790|ARO:3000379|oprM
a117ea59-722b-4ead-af54-db5372f446f7	Klebsiella pneumoniae	1145	Y	gb|NC_007779|-|1115840-1117067|ARO:3001329|mdtG
de3e7e3c-b63a-476e-b988-c88e3c60705f	Klebsiella pneumoniae	1051	Y	gb|AY768532|+|0-1935|ARO:3000535|macB
0c3acf7a-4966-4abd-9398-a7352e9d173f	Klebsiella pneumoniae	1911	Y	gb|NC_014638|-|1610636-1613960|ARO:3003730|Bifidobacteria
e51c23ad-5c06-41ec-824f-a23298aa5d2c	Klebsiella pneumoniae	726	Y	gb|M57437|+|0-1647|ARO:3002827|tlrC
f9b149dd-49cf-433d-b8a0-f60414e2e49e	Klebsiella pneumoniae	161	Y	gb|U00096|+|2367070-2368039|ARO:3003578|PmrF
85e14d21-bf22-4686-b0b4-2d805dc788ff	Klebsiella pneumoniae	1381	Y	gb|NC_003197|-|393892-397060|ARO:3000790|mdsB
0e0e4b1d-c2fa-4a59-8714-d608c7ca3777	Klebsiella pneumoniae	124	Y	gb|U00096|+|2812615-2814154|ARO:3000074|emrB
179c834b-bc62-4a24-9910-df487fa01c5e	Klebsiella pneumoniae	357	Y	gb|U97042|+|1263-4347|ARO:3003010|ceoB
cf267f85-de39-402b-8c30-045114db9837	Klebsiella pneumoniae	4514	Y	gb|U00096|+|2154015-2155263|ARO:3000792|mdtA
a755b39d-c96a-43c3-b4d2-f100afa19a6b	Klebsiella pneumoniae	6743	Y	gb|U00096|-|3203309-3204131|ARO:3002986|bacA
49464b88-8217-489e-9664-452daeb54725	Klebsiella pneumoniae	115	Y	gb|U00096|+|3415032-3418137|ARO:3000502|acrF
7639420c-666d-469e-bc87-0ecf6c77720f	Klebsiella pneumoniae	1528	Y	gb|FJ768952|+|0-1488|ARO:3000237|tolC
20cf0550-9193-48dc-b8f0-fa5e412a2db7	Klebsiella pneumoniae	7205	Y	gb|U00096|+|2484373-2487967|ARO:3000833|evgS
49282ed8-9886-4040-9f0d-75fce4451fa8	Klebsiella pneumoniae	2428	Y	gb|NC_002516.2|+|179521-182569|ARO:3003681|TriC
cdc34ede-4ead-43a8-96b9-cfe81250bb7b	Klebsiella pneumoniae	2299	Y	gb|U00096|-|4567286-4568519|ARO:3001214|mdtM
af6c002b-b375-43c5-b1cd-fddf4795b642	Klebsiella pneumoniae	6966	Y	gb|NC_007779|-|1115840-1117067|ARO:3001329|mdtG
bd41976c-97b4-4488-b3b1-dff0a4a8b5cf	Klebsiella pneumoniae	778	Y	gb|U00096|-|1124117-1125326|ARO:3001216|mdtH
c8802f37-5cdb-4cf3-976a-a7924d36f904	Klebsiella pneumoniae	163	Y	gb|U38944.1|+|0-1536|ARO:3003037|opcM
d3e58f03-ef82-437d-84ea-d9ec9be82baa	Klebsiella pneumoniae	2412	Y	gb|NC_010378.1|+|46651-47827|ARO:3003922|oqxA
dad065fe-b46c-4341-be23-966d10ef064e	Klebsiella pneumoniae	1210	Y	gb|U00096|+|2368038-2370021|ARO:3002985|arnA
2ecd147d-e3e2-49af-8e08-1c74ea752712	Escherichia coli	1235	Y	gb|KU302801|+|102199-102430|ARO:3002831|vgaC
e823e767-77e2-4b7d-856b-2c479d0966d3	Klebsiella pneumoniae	214	Y	gb|NC_007779|-|1115840-1117067|ARO:3001329|mdtG
0d2d8343-dfd2-47b9-971e-b83ec813df37	Klebsiella pneumoniae	2061	Y	gb|NC_000913.3|+|1333854-1334829|ARO:3003840|aminocoumarin
a05a6d66-f793-4edd-ac71-c6d70e56c08b	Klebsiella pneumoniae	699	Y	gb|U46859|-|22365-24057|ARO:3003049|rosB
ad4c856d-451f-4bd5-b3a2-fa8a9ea7234a	Klebsiella pneumoniae	1930	Y	gb|NC_007779|+|2586250-2589364|ARO:3000491|acrD
d08f65e4-6c0b-4df7-896b-baf043865727	Klebsiella pneumoniae	1034	Y	gb|FJ768952|+|0-1488|ARO:3000237|tolC
87853911-a510-4307-9969-2d89c9803f4b	Klebsiella pneumoniae	612	Y	gb|NC_002695|+|3211891-3212506|ARO:3000832|evgA
9c18b7ed-5029-4246-8a72-9fc974dc90cd	Klebsiella pneumoniae	5498	Y	gb|X98831.1|+|361-1555|ARO:3003359|Streptomyces
fa4b00ce-77db-4b6c-a130-2f92633541f9	Klebsiella pneumoniae	2673	Y	gb|U00096|+|2155262-2158385|ARO:3000793|mdtB
bf6fd243-9260-4d51-b243-d1597cc13c1c	Klebsiella pneumoniae	1490	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
5d13500f-f0ab-43a6-9065-4fa61fb876f0	Klebsiella pneumoniae	90	Y	gb|U00096|-|3203309-3204131|ARO:3002986|bacA
48ca436f-1f38-4f0c-a116-b647ae2957ce	Klebsiella pneumoniae	1018	Y	gb|U00096|+|2155262-2158385|ARO:3000793|mdtB
7b9b9f4a-f480-4f3b-a94a-12c7703262c3	Klebsiella pneumoniae	2226	Y	gb|AP009048|-|4306556-4307588|ARO:3003548|mdtN
45cf8948-9dd2-469e-bb96-f1d909f98a34	Proteus mirabilis	1130	Y	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd
eebbf28f-05f7-4fbc-9bac-8234e645cd6d	Klebsiella pneumoniae	757	Y	gb|U00096|+|3415032-3418137|ARO:3000502|acrF
dc771a75-bd13-465f-b2f5-167e0741987b	Klebsiella pneumoniae	2128	Y	gb|AB219524.1|+|1176-4338|ARO:3003699|mexQ
609f0f5a-083e-4acf-af8d-750d4543d33a	Klebsiella pneumoniae	56	Y	gb|AP009048|+|2165012-2166416|ARO:3000829|baeS
250fc000-6afc-4f1a-9a3a-b566fc28b98f	Klebsiella pneumoniae	26	N	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd
569c8e62-ed75-4916-9f3f-361a8734809d	Klebsiella pneumoniae	1483	Y	gb|U00096|+|2161463-2162879|ARO:3001330|mdtD
bfa50d19-5d3c-4d71-b1a9-62e85362617e	Klebsiella pneumoniae	3003	Y	gb|U00096|-|4567286-4568519|ARO:3001214|mdtM
1ea3f4b6-2f67-40bc-abc5-4edc0f56e0f7	Klebsiella pneumoniae	697	Y	gb|U00096|+|2484373-2487967|ARO:3000833|evgS
2ea97739-454c-4571-9fb1-1833cb857717	Klebsiella pneumoniae	2291	Y	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd
22c09858-0ba8-4503-b74c-d506d9e992d9	Klebsiella pneumoniae	1387	Y	gb|GG749185.1|+|116812-118003|ARO:3000309|emrD
796f3ce6-15ad-4b5c-8360-f89b061b3b1c	Klebsiella pneumoniae	1413	Y	gb|AJ252200|+|1278-4401|ARO:3003056|smeE
c53b339d-3983-4180-bb04-f74f4d1c7b21	Klebsiella pneumoniae	467	Y	gb|NC_002516|+|4710620-4712084|ARO:3000809|opmD
6f7c1abd-ec2c-4977-bc91-778e41f12e8a	Klebsiella pneumoniae	108	Y	gb|AB061440|-|305-770|ARO:3002870|tet34
29e075b9-f5fe-4486-9042-ada770ce0852	Klebsiella pneumoniae	569	Y	gb|NC_007779|+|2586250-2589364|ARO:3000491|acrD
3613e014-abe3-47e1-8a66-0d8213dddb6c	Klebsiella pneumoniae	581	Y	gb|JQ727667|+|0-870|ARO:3000825|robA
fa820ef2-2b32-44e0-b303-d68ed09ac337	Klebsiella pneumoniae	1926	Y	gb|NC_000913.3|+|1333854-1334829|ARO:3003840|aminocoumarin
4ee7ea76-f7b5-4ca8-ba63-4b318f811878	Klebsiella pneumoniae	256	Y	gb|L06249|+|1527-2505|ARO:3003748|oleC
e2c81506-0437-40c7-8b68-8e4d29b10063	Proteus mirabilis	3203	Y	gb|NC_002695|-|1737553-1737967|ARO:3000676|H-NS
2c6ed49b-d244-4c85-87e0-07b19e8dad86	Klebsiella pneumoniae	898	Y	gb|AJ605332|+|1303-1813|ARO:3003016|dfrA20
51443dc2-4b67-41f1-9034-a324ed605d93	Klebsiella pneumoniae	619	Y	gb|NC_000913.3|+|1333854-1334829|ARO:3003840|aminocoumarin
aecdfe50-fc3f-4d31-a7dd-9b00670f1594	Klebsiella pneumoniae	2840	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB
9eef6de7-375b-46b4-ae44-f83a3bbfdcbe	Klebsiella pneumoniae	2823	Y	gb|CP012901.1|-|5979156-5980365|ARO:3003801|bcr1
d704e9f8-a931-4932-9499-fce73b2e6d72	Klebsiella pneumoniae	1954	Y	gb|AP009048|-|4153663-4154296|ARO:3000518|CRP
d13cff52-6056-4786-91f9-b5163a4e68bc	Klebsiella pneumoniae	58	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin
c3445662-7c13-4a4a-a93e-9a0224119da2	Klebsiella pneumoniae	30	N	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd
37712e3a-52ec-41ce-95a6-46aa35b0cdb6	Klebsiella pneumoniae	1484	Y	gb|AB639410|+|0-1404|ARO:3003039|oprA
a3507b27-c9f2-4d1e-8541-17188614fe03	Klebsiella pneumoniae	4837	Y	gb|L36601|+|1420-3130|ARO:3003036|oleB
f32b48bd-cddb-40e3-99b1-c80d1f5bcdd5	Klebsiella pneumoniae	699	Y	gb|JQ727668|+|0-375|ARO:3000823|ramA
424502d9-2a7a-4ffb-881a-28ae0063d2ad	Klebsiella pneumoniae	302	Y	gb|AP009048|-|4153663-4154296|ARO:3000518|CRP
52a2e578-4998-49ae-8899-06151e17ad2d	Klebsiella pneumoniae	854	Y	gb|AY768532|+|0-1935|ARO:3000535|macB
07cd84c2-fea7-4945-be58-f9188d9b96d3	Klebsiella pneumoniae	405	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA
31f0c4ab-a07e-4c65-95e6-e8ac0f25b34a	Klebsiella pneumoniae	0	N	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd
142cda9d-c591-4a5d-b434-60e068d0ba71	Klebsiella pneumoniae	1527	Y	gb|AY261375|+|0-765|ARO:3003104|cphA8
b1b4465a-ee00-4dfe-bd99-39a50fcd2c35	Klebsiella pneumoniae	3010	Y	gb|AJ252200|+|1278-4401|ARO:3003056|smeE
530ffd75-07a2-42e8-87d5-8b67e3ad0edc	Klebsiella pneumoniae	3240	Y	gb|M57437|+|0-1647|ARO:3002827|tlrC
926e5ccd-4526-440e-81ad-24f4b02586c1	Proteus mirabilis	237	Y	gb|NC_000913.3|+|1333854-1334829|ARO:3003840|aminocoumarin
5b2628e1-0e64-4a09-89c6-1a91cba066a1	Klebsiella pneumoniae	4326	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin
fa9eacc2-df00-4921-843c-62c2b6fe245d	Klebsiella pneumoniae	537	Y	gb|AP009048|-|4338624-4340268|ARO:3003576|PmrC
08fc508f-f05d-4658-a2a1-eeb148fdc017	Enterobacter sp.	741	Y	gb|AF162694|+|1410-2442|ARO:3000368|vanC
fcf2a7e9-8acf-4f6f-b210-306251f6412e	Klebsiella pneumoniae	51	Y	gb|NC_007779|+|2586250-2589364|ARO:3000491|acrD
f6086834-ebfa-4287-b559-2325c70ca215	Proteus mirabilis	908	Y	gb|AY769933|+|0-966|ARO:3003005|CfxA4
414c206f-03df-4082-82a3-13eec3a1563e	Klebsiella pneumoniae	1558	Y	gb|L36601|+|1420-3130|ARO:3003036|oleB
8559b42e-d592-46f4-ae95-e37f0328685a	Klebsiella pneumoniae	579	Y	gb|U00096|+|2161463-2162879|ARO:3001330|mdtD
3c1571a6-c1e3-4da2-b44a-dd718959ed60	Proteus mirabilis	491	Y	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd
b3507772-a999-438f-b5bc-6197aedfa43b	Klebsiella pneumoniae	1005	Y	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB
